Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reformar el baño;17;17;0;140;1.70;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.06;0.05;0.83;13200000;0.54,0.54,0.54,0.54,0.42,0.54,0.54,0.54,0.65,0.27,0.65,0.99
cerramientos terrazas precios;15;13;-2;110;1.48;http://blog.redformas.es/precio-cerrar-terraza/;0.06;0.04;0.85;239000;0.42,0.19,0.15,0.12,0.27,0.35,0.42,0.81,0.81,0.54,0.99,0.54
parquet flotante precios;16;13;-3;110;0.81;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.06;0.02;0.90;118000;0.99,0.42,0.27,0.27,0.35,0.27,0.42,0.42,0.65,0.42,0.65,0.65
cuanto cuesta pintar;6;0;0;10;0.00;http://blog.redformas.es/cuanto-cuesta-pintar-una-casa-precio-ideas-y-consejos/;0.06;0.00;0.18;826000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50
presupuesto para pintar;6;6;0;10;0.00;http://blog.redformas.es/precio-pintar-casa/;0.06;0.00;0.41;633000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto de reforma cocina;6;9;3;10;0.00;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.06;0.00;0.00;628000;0.99,0.60,0.40,0.20,0.20,0.00,0.20,0.40,0.20,0.20,0.20,0.00
material de baño;5;6;1;10;0.44;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.06;0.01;0.60;24000000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99
presupuestos de reformas de cocinas;5;0;0;10;1.82;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.06;0.04;0.79;488000;0.25,0.25,0.25,0.25,0.99,0.25,0.25,0.50,0.25,0.25,0.25,0.25
precio de baño completo;5;5;0;10;0.41;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.06;0.01;0.98;50800000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.99
presupuesto reforma casa;14;14;0;70;2.41;http://www.redformas.es/;0.05;0.06;0.94;13500000;0.56,0.44,0.78,0.78,0.99,0.78,0.78,0.78,0.78,0.44,0.78,0.78
cuanto vale pintar un piso;14;12;-2;70;1.18;http://blog.redformas.es/precio-pintar-casa/;0.05;0.03;0.49;170000;0.99,0.78,0.99,0.78,0.78,0.33,0.56,0.78,0.56,0.44,0.56,0.78
presupuestos obras construccion;11;0;0;10;4.71;http://www.redformas.es/;0.05;0.11;1.00;44300000;0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33
presupuestos pintar piso;11;11;0;10;2.99;http://blog.redformas.es/precio-pintar-casa/;0.05;0.07;0.82;467000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99
reforma online;11;11;0;10;2.17;http://www.redformas.es/;0.05;0.05;0.59;26600000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precio metro parquet;11;0;0;10;0.00;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.05;0.00;0.66;479000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.50,0.99
pintar piso presupuesto;11;11;0;10;1.70;http://blog.redformas.es/precio-pintar-casa/;0.05;0.04;0.71;410000;0.50,0.50,0.50,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50
parquet flotante precio;13;12;-1;50;1.10;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.05;0.02;0.89;184000;0.36,0.64,0.64,0.64,0.99,0.27,0.45,0.64,0.09,0.18,0.18,0.27
piscinas gresite;13;12;-1;50;0.63;http://blog.redformas.es/colocacion-gresite-piscina/;0.05;0.01;0.84;160000;0.64,0.82,0.99,0.64,0.82,0.45,0.27,0.27,0.18,0.18,0.27,0.27
piscinas de gresite;13;15;2;50;1.10;http://blog.redformas.es/colocacion-gresite-piscina/;0.05;0.02;0.80;168000;0.78,0.78,0.99,0.78,0.99,0.33,0.56,0.22,0.22,0.22,0.33,0.44
platos de ducha grandes;13;14;1;50;0.65;http://blog.redformas.es/platos-ducha/;0.05;0.01;0.90;548000;0.56,0.56,0.28,0.56,0.56,0.71,0.71,0.56,0.56,0.71,0.99,0.99
casas antiguas reformadas;15;9;-6;90;0.44;http://blog.redformas.es/reformar-casas-antiguas/;0.05;0.01;0.20;36000;0.28,0.36,0.50,0.50,0.50,0.99,0.79,0.99,0.64,0.64,0.36,0.36
como reparar parquet;15;17;2;90;0.51;http://blog.redformas.es/reparar-parquet-levantado/;0.05;0.01;0.21;270000;0.82,0.64,0.64,0.45,0.82,0.82,0.82,0.99,0.82,0.82,0.82,0.82
precio instalacion electrica;17;15;-2;110;2.57;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.05;0.06;0.46;769000;0.41,0.41,0.41,0.41,0.41,0.28,0.65,0.53,0.99,0.82,0.99,0.99
presupuesto de pintura;17;11;-6;110;1.88;http://blog.redformas.es/precio-pintar-casa/;0.05;0.04;0.75;2150000;0.99,0.82,0.82,0.65,0.65,0.53,0.53,0.53,0.65,0.28,0.53,0.65
como reformar un piso;17;0;0;110;1.72;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.05;0.04;0.68;13300000;0.79,0.50,0.79,0.64,0.79,0.99,0.99,0.79,0.64,0.50,0.99,0.99
toldos casa juan de dios;20;0;0;140;0.11;http://www.redformas.es/empresa/toldos-casa-juan-de-dios-/;0.05;0.00;0.13;44000;0.65,0.81,0.81,0.99,0.99,0.54,0.42,0.27,0.27,0.27,0.35,0.35
como colocar un plato de ducha;20;0;0;140;1.28;http://blog.redformas.es/plato-de-ducha/;0.05;0.02;0.46;430000;0.82,0.82,0.82,0.82,0.99,0.82,0.82,0.99,0.99,0.82,0.99,0.99
presupuestos y reformas;7;7;0;10;4.45;http://www.redformas.es/;0.04;0.09;0.99;12500000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99
precio pintura interior casa;7;6;-1;10;0.00;http://blog.redformas.es/precio-pintar-casa/;0.04;0.00;0.76;907000;0.00,0.50,0.50,0.50,0.99,0.50,0.50,0.00,0.50,0.50,0.50,0.50
reformas presupuesto;7;6;-1;10;6.01;http://www.redformas.es/;0.04;0.12;0.96;23400000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
precios de tarima flotante instalada;7;7;0;10;0.86;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.04;0.01;0.83;74000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.99
reparaciones de parquet;7;0;0;10;1.28;http://blog.redformas.es/reparar-parquet-levantado/;0.04;0.02;0.79;497000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
como instalar un plato de ducha acrilico;12;10;-2;30;0.12;http://blog.redformas.es/plato-de-ducha/;0.04;0.00;0.41;49000;0.75,0.50,0.50,0.25,0.75,0.50,0.99,0.50,0.99,0.50,0.50,0.99
presupuesto de instalacion electrica;12;18;6;30;1.68;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.04;0.03;0.75;279000;0.99,0.99,0.99,0.99,0.99,0.67,0.33,0.99,0.67,0.99,0.67,0.67
suelo tarima flotante precio;12;11;-1;30;0.87;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.04;0.01;0.88;389000;0.28,0.43,0.99,0.71,0.28,0.14,0.28,0.28,0.28,0.28,0.28,0.28
suelos de tarima flotante precios;13;11;-2;40;1.06;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.04;0.02;0.82;199000;0.14,0.14,0.14,0.21,0.28,0.36,0.14,0.14,0.21,0.07,0.64,0.99
pintar piso precio;15;12;-3;70;1.50;http://blog.redformas.es/precio-pintar-casa/;0.04;0.02;0.69;521000;0.53,0.24,0.28,0.24,0.18,0.12,0.53,0.53,0.53,0.53,0.82,0.99
cerramiento terraza precio;15;14;-1;70;1.96;http://blog.redformas.es/precio-cerrar-terraza/;0.04;0.03;0.84;365000;0.64,0.36,0.64,0.50,0.50,0.79,0.99,0.21,0.36,0.36,0.79,0.50
precio parquet flotante;18;17;-1;110;0.94;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.04;0.01;0.89;176000;0.99,0.50,0.50,0.79,0.79,0.64,0.28,0.50,0.99,0.79,0.99,0.99
cerrar una terraza;19;16;-3;110;1.18;http://blog.redformas.es/precio-cerrar-terraza/;0.04;0.02;0.68;14100000;0.82,0.41,0.53,0.53,0.53,0.41,0.53,0.65,0.82,0.65,0.99,0.82
presupuesto online;18;14;-4;110;2.85;http://www.redformas.es/;0.04;0.05;0.61;9790000;0.82,0.65,0.65,0.65,0.65,0.41,0.82,0.82,0.99,0.53,0.82,0.65
presupuesto de pintura de casas;9;8;-1;10;0.00;http://blog.redformas.es/precio-pintar-casa/;0.03;0.00;0.00;638000;0.00,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
material baño;8;7;-1;10;0.00;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.03;0.00;0.56;24900000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
materiales baño;10;10;0;10;1.21;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.03;0.01;0.41;18000000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99
presupuesto cerramiento aluminio;9;9;0;10;1.20;http://blog.redformas.es/precio-cerrar-terraza/;0.03;0.01;0.85;317000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99
presupuestos de reformas de casas;10;9;-1;10;1.56;http://www.redformas.es/;0.03;0.02;1.00;12100000;0.99,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.20
materiales baños;10;10;0;10;0.00;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.03;0.00;0.23;14500000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99
reparacion piso parquet;9;0;0;10;0.00;http://blog.redformas.es/reparar-parquet-danado/;0.03;0.00;1.00;361000;0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.99
reparacion piso parquet;8;0;0;10;0.00;http://blog.redformas.es/reparar-parquet-levantado/;0.03;0.00;1.00;361000;0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.99
construccion piscinas precios;13;11;-2;30;1.75;http://blog.redformas.es/precio-construir-piscina/;0.03;0.02;0.84;513000;0.43,0.56,0.56,0.56,0.71,0.99,0.56,0.14,0.43,0.14,0.28,0.28
construir una casa precio;20;20;0;90;0.34;http://blog.redformas.es/precio-construir-casa/;0.03;0.00;0.68;16800000;0.79,0.36,0.79,0.64,0.79,0.50,0.28,0.64,0.50,0.99,0.64,0.79
reforma integral piso madrid;19;18;-1;90;3.90;http://blog.redformas.es/reforma-integral-piso-madrid/;0.03;0.05;0.94;243000;0.64,0.64,0.99,0.36,0.21,0.50,0.64,0.50,0.79,0.64,0.79,0.79
presupuesto obra casa;13;14;1;30;2.52;http://www.redformas.es/pedir-presupuesto/;0.03;0.03;0.80;18200000;0.14,0.14,0.14,0.14,0.28,0.28,0.28,0.71,0.99,0.71,0.56,0.28
piscinas construccion precios;12;11;-1;20;1.98;http://blog.redformas.es/precio-construir-piscina/;0.03;0.02;0.85;492000;0.50,0.50,0.75,0.50,0.50,0.99,0.25,0.25,0.25,0.25,0.25,0.25
presupuesto de fontaneria;12;9;-3;20;0.00;http://www.redformas.es/presupuestos-fontaneria-calefaccion-y-gas/;0.03;0.00;0.90;624000;0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.99,0.99,0.99,0.50
cerrar terrazas;16;15;-1;50;2.08;http://blog.redformas.es/precio-cerrar-terraza/;0.03;0.02;0.75;864000;0.99,0.56,0.56,0.56,0.43,0.71,0.71,0.71,0.99,0.56,0.71,0.56
piedras para fachadas de casas rusticas;15;0;0;50;0.63;http://blog.redformas.es/fachadas-de-casas-eleccion-para-tu-vivienda/;0.03;0.00;0.51;209000;0.27,0.36,0.36,0.45,0.45,0.36,0.64,0.45,0.64,0.45,0.82,0.99
reformar cocinas;15;12;-3;50;1.98;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.03;0.02;0.84;465000;0.71,0.56,0.71,0.43,0.56,0.56,0.56,0.43,0.71,0.71,0.99,0.99
cuanto vale reformar un piso;15;12;-3;50;1.25;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.03;0.01;0.85;70000;0.44,0.22,0.22,0.22,0.33,0.44,0.78,0.78,0.99,0.44,0.78,0.78
reparacion parquet;16;12;-4;50;1.12;http://blog.redformas.es/reparar-parquet-rayado/;0.03;0.01;0.75;359000;0.71,0.56,0.56,0.71,0.71,0.56,0.71,0.56,0.56,0.71,0.99,0.71
reparacion parquet;15;11;-4;50;1.12;http://blog.redformas.es/reparar-parquet-levantado/;0.03;0.01;0.75;359000;0.71,0.56,0.56,0.71,0.71,0.56,0.71,0.56,0.56,0.71,0.99,0.71
presupuesto piscinas;14;0;0;30;2.12;http://blog.redformas.es/precio-construir-piscina/;0.02;0.02;0.87;851000;0.28,0.43,0.28,0.56,0.99,0.71,0.43,0.56,0.14,0.28,0.28,0.43
acuchillado parquet;14;14;0;30;3.20;http://blog.redformas.es/precio-acuchillar-parquet/;0.02;0.03;0.82;106000;0.75,0.50,0.75,0.75,0.50,0.50,0.50,0.75,0.99,0.99,0.75,0.75
alicatar cocina precio;14;19;5;30;0.88;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.02;0.00;0.43;81000;0.80,0.20,0.40,0.40,0.40,0.99,0.60,0.60,0.60,0.40,0.80,0.99
reformas casas antiguas;14;13;-1;30;1.98;http://blog.redformas.es/reformar-casas-antiguas/;0.02;0.02;0.89;499000;0.40,0.40,0.20,0.40,0.80,0.99,0.80,0.40,0.60,0.20,0.60,0.99
azulejos precios m2;14;16;2;30;0.11;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.02;0.00;0.63;451000;0.60,0.60,0.99,0.80,0.60,0.80,0.40,0.60,0.40,0.20,0.20,0.40
presupuesto obra casa;14;15;1;30;2.52;http://www.redformas.es/;0.02;0.02;0.80;18200000;0.14,0.14,0.14,0.14,0.28,0.28,0.28,0.71,0.99,0.71,0.56,0.28
reformar tu casa;14;15;1;30;1.95;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.02;0.02;0.64;949000;0.75,0.50,0.25,0.50,0.75,0.75,0.99,0.50,0.75,0.25,0.99,0.75
mudanzas laser;17;0;0;50;3.94;http://www.redformas.es/empresa/mudanzas-laser-s-a-/;0.02;0.04;0.80;367000;0.56,0.71,0.71,0.56,0.99,0.28,0.56,0.99,0.71,0.56,0.56,0.71
reparacion de parquet;16;14;-2;40;1.50;http://blog.redformas.es/reparar-parquet-levantado/;0.02;0.01;0.75;520000;0.99,0.99,0.40,0.80,0.40,0.99,0.80,0.80,0.80,0.40,0.99,0.80
viviendas unifamiliares de diseño;16;17;1;40;0.69;http://blog.redformas.es/diseno-para-construccion-de-vivienda-unifamiliar/;0.02;0.00;0.56;426000;0.14,0.14,0.43,0.14,0.28,0.14,0.28,0.43,0.99,0.99,0.99,0.99
precios piscina;16;17;1;40;0.93;http://blog.redformas.es/precio-construir-piscina/;0.02;0.01;1.00;116000000;0.44,0.11,0.56,0.99,0.99,0.78,0.56,0.22,0.22,0.11,0.11,0.22
tarima flotante laminada;15;0;0;40;0.91;http://blog.redformas.es/suelos-laminados-vs-parquet-flotante/;0.02;0.00;0.75;66000;0.99,0.80,0.60,0.80,0.40,0.60,0.80,0.99,0.99,0.99,0.80,0.80
precios pintar piso;13;11;-2;20;1.93;http://blog.redformas.es/precio-pintar-casa/;0.02;0.01;0.73;452000;0.50,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.25,0.50,0.75,0.50
reformar casas antiguas;13;15;2;20;1.50;http://blog.redformas.es/reformar-casas-antiguas/;0.02;0.01;0.73;656000;0.99,0.33,0.67,0.33,0.33,0.99,0.33,0.67,0.33,0.67,0.99,0.67
presupuesto de reforma de vivienda;13;13;0;20;2.77;http://www.redformas.es/pedir-presupuesto/;0.02;0.02;1.00;12700000;0.56,0.71,0.99,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
acemar hosteleria;17;18;1;40;0.00;http://www.redformas.es/empresa/acemar-hosteleria-s-l-madrid/;0.01;0.00;0.16;1000;0.99,0.80,0.99,0.99,0.60,0.20,0.40,0.80,0.60,0.40,0.80,0.80
precio de una piscina;16;17;1;30;0.75;http://blog.redformas.es/precio-construir-piscina/;0.01;0.00;0.83;182000000;0.40,0.60,0.60,0.99,0.99,0.99,0.80,0.40,0.40,0.20,0.40,0.40
como colocar un plato de ducha acrilico;16;16;0;30;0.49;http://blog.redformas.es/plato-de-ducha/;0.01;0.00;0.46;76000;0.40,0.40,0.60,0.80,0.40,0.80,0.99,0.40,0.20,0.40,0.20,0.80
como hacer presupuestos de reformas;16;19;3;30;0.92;http://blog.redformas.es/;0.01;0.00;0.87;38500000;0.56,0.43,0.43,0.14,0.14,0.14,0.28,0.14,0.14,0.14,0.56,0.99
cambiar azulejos cocina sin obra;16;16;0;30;0.17;http://blog.redformas.es/reformar-cocina-sin-obras/;0.01;0.00;0.25;93000;0.40,0.40,0.99,0.40,0.80,0.40,0.80,0.80,0.60,0.80,0.99,0.60
precios de tarimas flotantes;20;19;-1;50;0.96;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.01;0.00;0.90;485000;0.99,0.56,0.56,0.99,0.43,0.56,0.56,0.99,0.71,0.56,0.71,0.56
oferta panel sandwich teja;14;14;0;20;0.54;http://blog.redformas.es/oferta-panel-sandwich-teja/;0.01;0.00;0.64;32000;0.67,0.33,0.33,0.67,0.33,0.99,0.33,0.99,0.33,0.33,0.33,0.33
ideas para reformar mi casa;14;15;1;20;4.20;http://blog.redformas.es/ideas-para-reformar-la-casa/;0.01;0.03;0.44;227000;0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.99,0.22,0.33,0.22,0.11
presupuestos de electricidad;14;16;2;20;0.94;http://www.redformas.es/presupuestos-electricidad/;0.01;0.00;0.68;1160000;0.99,0.99,0.99,0.99,0.50,0.50,0.99,0.99,0.99,0.99,0.99,0.99
precio baño;14;0;0;20;1.74;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.01;0.01;0.92;134000000;0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.67,0.67,0.33,0.67,0.99
presupuesto obra baño;14;18;4;20;1.66;http://blog.redformas.es/cuanto-cuesta-reformar-un-bano/;0.01;0.01;0.89;746000;0.25,0.25,0.50,0.50,0.25,0.50,0.50,0.50,0.75,0.99,0.75,0.75
material para baño;12;17;5;10;0.48;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.01;0.00;0.68;24200000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
pintar mi casa ideas;12;11;-1;10;0.00;http://blog.redformas.es/como-pintar-mi-casa-ideas-y-consejos/;0.01;0.00;0.12;567000;0.99,0.25,0.25,0.25,0.25,0.25,0.25,0.00,0.25,0.25,0.50,0.25
precio metro parquet;12;12;0;10;0.00;http://blog.redformas.es/precio-acuchillar-parquet/;0.01;0.00;0.66;479000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.50,0.99
pulido parquet precio;12;11;-1;10;0.84;http://blog.redformas.es/precio-acuchillar-parquet/;0.01;0.00;0.79;347000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99
como pintar mi casa ideas;12;14;2;10;0.00;http://blog.redformas.es/como-pintar-mi-casa-ideas-y-consejos/;0.01;0.00;0.05;520000;0.99,0.40,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
precios parquet flotante;18;18;0;40;0.59;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.01;0.00;0.87;119000;0.80,0.80,0.60,0.20,0.40,0.20,0.60,0.99,0.99,0.99,0.99,0.99
presupuestos pintura;18;0;0;40;2.02;http://blog.redformas.es/precio-pintar-casa/;0.01;0.01;0.85;1090000;0.99,0.43,0.56,0.56,0.99,0.43,0.56,0.56,0.71,0.28,0.56,0.71
cerrar terraza aluminio;17;16;-1;30;1.33;http://blog.redformas.es/precio-cerrar-terraza/;0.01;0.00;0.74;545000;0.56,0.14,0.14,0.14,0.14,0.28,0.71,0.99,0.71,0.28,0.99,0.71
acuchillado y barnizado de parquet;17;17;0;30;1.38;http://blog.redformas.es/precio-acuchillar-parquet/;0.01;0.00;0.81;105000;0.14,0.28,0.28,0.28,0.43,0.28,0.28,0.28,0.43,0.99,0.56,0.43
presupuesto para pintar un piso;20;0;0;40;3.05;http://blog.redformas.es/precio-pintar-casa/;0.01;0.01;0.72;495000;0.99,0.14,0.14,0.28,0.99,0.71,0.71,0.71,0.43,0.14,0.56,0.56
tipos de fachada;17;16;-1;30;0.00;http://blog.redformas.es/fachada-de-casa/;0.01;0.00;0.09;952000;0.80,0.60,0.99,0.40,0.20,0.20,0.60,0.99,0.80,0.99,0.99,0.80
precio parquet instalado;20;20;0;40;1.29;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.01;0.00;0.79;206000;0.99,0.56,0.44,0.22,0.11,0.22,0.33,0.22,0.44,0.44,0.56,0.44
como se coloca un plato de ducha;16;17;1;20;1.75;http://blog.redformas.es/plato-de-ducha/;0.01;0.00;0.37;249000;0.67,0.67,0.67,0.33,0.67,0.67,0.67,0.67,0.99,0.33,0.67,0.67
colocar plato de ducha acrilico;16;17;1;20;0.22;http://blog.redformas.es/plato-de-ducha/;0.01;0.00;0.54;42000;0.50,0.25,0.99,0.25,0.50,0.50,0.25,0.99,0.50,0.50,0.25,0.99
presupuesto obra baño;15;0;0;20;1.66;http://www.redformas.es/;0.01;0.00;0.89;746000;0.25,0.25,0.50,0.50,0.25,0.50,0.50,0.50,0.75,0.99,0.75,0.75
reformar una vivienda;15;0;0;20;2.25;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.01;0.01;0.87;13800000;0.40,0.40,0.20,0.20,0.40,0.20,0.20,0.20,0.20,0.40,0.99,0.80
presupuestos de piscinas;19;0;0;30;1.68;http://www.redformas.es/presupuestos-piscinas-saunas-y-spas/;0.01;0.00;0.92;708000;0.80,0.60,0.80,0.99,0.80,0.99,0.60,0.40,0.20,0.20,0.40,0.40
coste piscina;19;15;-4;30;0.86;http://blog.redformas.es/precio-construir-piscina/;0.01;0.00;0.96;803000;0.28,0.28,0.56,0.56,0.56,0.99,0.56,0.43,0.14,0.28,0.28,0.43
presupuesto reforma local;17;20;3;20;0.00;http://www.redformas.es/pedir-presupuesto/;0.00;0.00;0.94;20100000;0.67,0.67,0.99,0.67,0.99,0.33,0.67,0.67,0.67,0.33,0.67,0.67
instalacion electrica presupuesto;14;13;-1;10;0.00;http://blog.redformas.es/presupuesto-de-instalacion-electrica/;0.00;0.00;0.20;280000;0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33
reformas servicios;14;0;0;10;1.67;http://www.redformas.es/;0.00;0.00;0.85;47800000;0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99
material de aislamiento termico;14;16;2;10;2.34;http://blog.redformas.es/materiales-aislamiento-termico/;0.00;0.00;0.87;496000;0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.67,0.67
presupuesto para reformar una casa;20;0;0;20;2.41;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.00;0.00;0.89;670000;0.99,0.67,0.99,0.99,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33
precios para construir una casa;20;0;0;20;0.43;http://blog.redformas.es/precio-construir-casa/;0.00;0.00;0.77;11900000;0.99,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.33,0.33,0.67,0.33
precio de parquet flotante;18;15;-3;20;1.21;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.00;0.00;0.85;359000;0.40,0.20,0.40,0.20,0.20,0.20,0.20,0.20,0.40,0.80,0.99,0.60
instalacion de plato de ducha;18;17;-1;20;1.08;http://blog.redformas.es/plato-de-ducha/;0.00;0.00;0.76;236000;0.99,0.25,0.25,0.25,0.25,0.50,0.25,0.25,0.50,0.25,0.75,0.50
como presupuestar una obra;19;0;0;20;0.00;http://www.redformas.es/;0.00;0.00;0.24;47200000;0.20,0.99,0.40,0.60,0.60,0.60,0.20,0.20,0.40,0.60,0.20,0.40
instalar plato ducha acrilico;20;17;-3;20;0.00;http://blog.redformas.es/plato-de-ducha/;0.00;0.00;0.39;44000;0.67,0.67,0.33,0.67,0.99,0.67,0.33,0.67,0.33,0.67,0.33,0.33
presupuestar obras;18;18;0;20;2.48;http://www.redformas.es/;0.00;0.00;0.76;177000;0.99,0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67
presupuestar obras;19;19;0;20;2.48;http://www.redformas.es/pedir-presupuesto/;0.00;0.00;0.76;177000;0.99,0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.67
precios de parquet flotante;18;12;-6;20;1.69;http://blog.redformas.es/precio-colocar-tarima-flotante/;0.00;0.00;0.83;322000;0.67,0.99,0.99,0.67,0.67,0.67,0.67,0.99,0.67,0.67,0.67,0.67
reparar el parquet;16;0;0;10;0.82;http://blog.redformas.es/reparar-parquet-danado/;0.00;0.00;0.71;409000;0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50
reparar el parquet;15;0;0;10;0.82;http://blog.redformas.es/reparar-parquet-rayado/;0.00;0.00;0.71;409000;0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50
pisos y azulejos para cocina;16;18;2;10;0.00;http://blog.redformas.es/cuanto-cuesta-reformar-una-cocina/;0.00;0.00;0.00;522000;0.99,0.99,0.00,0.99,0.00,0.00,0.99,0.99,0.99,0.99,0.99,0.00
presupuesto para una obra de construccion;16;0;0;10;1.27;http://www.redformas.es/;0.00;0.00;0.60;41400000;0.00,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto de obras de construccion;16;0;0;10;2.02;http://www.redformas.es/;0.00;0.00;0.71;713000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99
parquet reparacion;15;13;-2;10;0.00;http://blog.redformas.es/reparar-parquet-levantado/;0.00;0.00;0.80;445000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
cambiar puertas de interior;15;16;1;10;0.74;http://blog.redformas.es/cambiar-las-puertas-de-interior-de-la-vivienda/;0.00;0.00;0.75;9860000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.99
presupuesto reformar casa;17;17;0;10;2.04;http://www.redformas.es/;0.00;0.00;0.84;505000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
