Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
sanxenxo provincia;9;0;0;10;0.00;http://www.reparalia.es/pintores/sanxenxo;0.00;0.00;0.00;444000;0.33,0.33,0.33,0.67,0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33
reformar una cocina con pintura;9;10;1;10;0.00;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.37;406000;0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50
presupuestos albañiles;10;10;0;10;0.00;http://www.reparalia.es/albaniles;0.00;0.00;1.00;394000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
el pladur;10;13;3;10;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.10;631000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
hondarribia provincia;9;10;1;10;0.00;http://www.reparalia.es/climatizacion/hondarribia;0.00;0.00;0.03;381000;0.67,0.33,0.67,0.33,0.67,0.67,0.67,0.99,0.33,0.33,0.33,0.33
cunit provincia;10;0;0;10;0.00;http://www.reparalia.es/climatizacion/cunit;0.00;0.00;0.00;368000;0.50,0.50,0.99,0.99,0.50,0.99,0.99,0.99,0.50,0.50,0.50,0.50
telefono de atencion al cliente de endesa gratuito;17;0;0;70;0.77;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.05;5000;0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.99,0.64,0.36,0.45,0.36
atencion cliente endesa gratis;17;19;2;70;1.08;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.00;15000;0.99,0.10,0.14,0.10,0.10,0.24,0.33,0.24,0.33,0.24,0.33,0.81
pintores en terrassa;14;0;0;40;2.27;http://www.reparalia.es/pintores/barcelona/terrassa;0.00;0.00;0.97;201000;0.43,0.43,0.71,0.99,0.43,0.28,0.43,0.43,0.56,0.43,0.43,0.28
reparar una persiana;14;13;-1;40;1.83;http://www.reparalia.es/reparar_persianas;0.00;0.00;0.56;592000;0.99,0.60,0.80,0.60,0.80,0.99,0.99,0.99,0.99,0.40,0.80,0.80
cambiar grifo fregadero;14;13;-1;40;0.00;http://www.reparalia.es/blog/2014/11/21/como-cambiar-un-grifo-monomando/;0.00;0.00;0.08;283000;0.99,0.99,0.80,0.40,0.60,0.80,0.99,0.99,0.99,0.80,0.99,0.80
reformas oviedo;17;18;1;70;1.46;http://www.reparalia.es/reformas/oviedo;0.00;0.00;0.63;509000;0.99,0.64,0.45,0.64,0.45,0.36,0.36,0.64,0.64,0.64,0.82,0.82
electricistas malaga;20;0;0;90;6.05;http://www.reparalia.es/electricistas/malaga;0.00;0.01;0.90;398000;0.33,0.33,0.81,0.99,0.33,0.14,0.33,0.43,0.33,0.24,0.24,0.24
cajas fuertes para casa;13;19;6;30;0.71;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;0.99;618000;0.99,0.60,0.60,0.60,0.40,0.40,0.40,0.40,0.99,0.99,0.99,0.40
arreglar parquet;19;0;0;90;1.30;http://www.reparalia.es/reparar_parquet;0.00;0.00;0.63;142000;0.64,0.82,0.99,0.64,0.82,0.99,0.99,0.99,0.99,0.99,0.99,0.99
cambiar puertas armarios cocina;18;0;0;90;0.54;http://www.reparalia.es/blog/2014/10/02/como-cambiar-los-tiradores-de-tus-muebles-y-transformar-su-estilo-en-un-diy-de-unos-minutos/;0.00;0.00;0.63;667000;0.82,0.45,0.82,0.82,0.82,0.64,0.99,0.64,0.64,0.82,0.99,0.64
como limpiar espejos;19;17;-2;90;0.85;http://www.reparalia.es/blog/2014/04/29/como-puedes-limpiar-tus-espejos-y-cristales-de-forma-ecologica/;0.00;0.00;0.14;1420000;0.82,0.64,0.45,0.64,0.64,0.82,0.99,0.99,0.82,0.64,0.99,0.99
instalar caja fuerte;13;0;0;30;2.29;http://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.00;0.00;0.71;340000;0.60,0.40,0.40,0.40,0.60,0.99,0.40,0.40,0.40,0.80,0.99,0.60
fontaneros las palmas;19;16;-3;90;8.82;http://www.reparalia.es/fontaneros/las_palmas;0.00;0.02;0.95;488000;0.82,0.64,0.36,0.45,0.82,0.99,0.99,0.99,0.99,0.82,0.82,0.64
presupuestos fontaneria;13;11;-2;30;1.11;http://www.reparalia.es/fontaneros;0.00;0.00;0.79;482000;0.60,0.40,0.40,0.40,0.40,0.20,0.80,0.80,0.60,0.40,0.99,0.40
fontaneros en almeria;18;0;0;90;4.05;http://www.reparalia.es/fontaneros/almeria;0.00;0.01;0.75;269000;0.99,0.99,0.35,0.42,0.35,0.27,0.12,0.15,0.27,0.15,0.15,0.15
atención al cliente endesa gratuito;19;18;-1;90;0.56;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.04;29000;0.99,0.53,0.41,0.41,0.53,0.53,0.41,0.53,0.53,0.65,0.82,0.65
parquet almeria;12;16;4;20;0.86;http://www.reparalia.es/reparar_parquet/almeria;0.00;0.00;0.37;345000;0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.67,0.67,0.99,0.67,0.99
los mejores pintores;12;12;0;20;1.94;http://www.reparalia.es/pintores;0.00;0.00;0.07;0;0.99,0.50,0.50,0.50,0.50,0.25,0.50,0.75,0.99,0.25,0.75,0.75
fax endesa;16;17;1;50;1.87;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.10;396000;0.71,0.71,0.99,0.71,0.56,0.43,0.71,0.71,0.56,0.56,0.71,0.56
fontanero urgente madrid;16;15;-1;50;10.79;http://www.reparalia.es/fontaneros;0.00;0.02;0.97;134000;0.64,0.82,0.45,0.27,0.45,0.45,0.82,0.99,0.36,0.36,0.36,0.27
electrodomesticos ciudad real;16;17;1;50;0.15;http://www.reparalia.es/electrodomesticos/ciudad_real;0.00;0.00;0.20;574000;0.71,0.56,0.99,0.71,0.56,0.43,0.56,0.56,0.99,0.99,0.99,0.71
fontaneros tarragona;16;14;-2;50;2.68;http://www.reparalia.es/fontaneros;0.00;0.00;0.92;463000;0.82,0.99,0.28,0.12,0.12,0.18,0.24,0.28,0.12,0.24,0.18,0.28
pintores albacete;16;17;1;50;1.45;http://www.reparalia.es/pintores/albacete;0.00;0.00;0.44;500000;0.99,0.71,0.99,0.28,0.43,0.56,0.56,0.56,0.71,0.43,0.43,0.71
pintores en almeria;16;17;1;50;0.72;http://www.reparalia.es/pintores/almeria;0.00;0.00;0.53;338000;0.56,0.71,0.99,0.71,0.99,0.71,0.71,0.99,0.71,0.28,0.43,0.99
reformas toledo;15;16;1;50;1.29;http://www.reparalia.es/reformas/toledo;0.00;0.00;0.80;935000;0.78,0.56,0.56,0.22,0.33,0.22,0.78,0.78,0.99,0.44,0.33,0.78
pintores tarragona;14;0;0;30;0.94;http://www.reparalia.es/pintores/tarragona;0.00;0.00;0.70;527000;0.43,0.14,0.28,0.43,0.71,0.43,0.71,0.99,0.28,0.28,0.28,0.43
atencion al cliente de endesa gratuito;20;0;0;70;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.02;7000;0.99,0.52,0.33,0.24,0.24,0.33,0.33,0.33,0.33,0.14,0.24,0.24
pintores toledo;14;0;0;30;1.19;http://www.reparalia.es/pintores/toledo;0.00;0.00;0.34;670000;0.60,0.60,0.40,0.40,0.40,0.20,0.40,0.40,0.40,0.40,0.80,0.99
pintores en tarragona;14;15;1;30;1.63;http://www.reparalia.es/pintores/tarragona;0.00;0.00;0.80;526000;0.40,0.40,0.60,0.40,0.60,0.80,0.60,0.80,0.40,0.40,0.99,0.60
fontaneros en malaga;19;0;0;70;3.77;http://www.reparalia.es/fontaneros/malaga;0.00;0.00;0.88;383000;0.45,0.82,0.99,0.64,0.82,0.45,0.99,0.64,0.99,0.64,0.64,0.36
reformas en guadalajara;19;20;1;70;0.98;http://www.reparalia.es/reformas/guadalajara;0.00;0.00;0.66;946000;0.42,0.27,0.15,0.12,0.15,0.04,0.12,0.19,0.99,0.19,0.27,0.27
parquet valladolid;14;0;0;30;0.07;http://www.reparalia.es/reparar_parquet/valladolid;0.00;0.00;0.38;465000;0.99,0.40,0.80,0.40,0.80,0.20,0.60,0.60,0.60,0.40,0.60,0.99
presupuestos toldos;14;0;0;30;1.12;http://www.reparalia.es/toldos_y_pergolas;0.00;0.00;0.91;446000;0.71,0.99,0.71,0.71,0.43,0.14,0.43,0.28,0.28,0.14,0.28,0.28
pintores en valladolid;19;0;0;70;0.59;http://www.reparalia.es/pintores/valladolid;0.00;0.00;0.62;554000;0.64,0.45,0.45,0.82,0.99,0.45,0.45,0.64,0.64,0.45,0.45,0.82
manitas en casa;18;0;0;70;0.87;http://www.reparalia.es/conocenos/los-padres-espanoles-estan-a-la-altura-de-macgyver-cuando-ejercen-de-manitas-en-casa-segun-sus-hijos;0.00;0.00;0.42;520000;0.78,0.56,0.78,0.56,0.78,0.56,0.78,0.78,0.99,0.78,0.99,0.78
cambiar radiador;18;14;-4;70;0.00;https://www.reparalia.es/fontaneros/sustituir_o_cambiar_un_radiador;0.00;0.00;0.04;529000;0.45,0.36,0.45,0.36,0.27,0.45,0.45,0.45,0.82,0.82,0.99,0.99
telefono atencion al cliente endesa gratuito;19;18;-1;70;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.01;4000;0.99,0.82,0.82,0.64,0.82,0.45,0.82,0.64,0.45,0.45,0.64,0.64
parquet zaragoza;19;0;0;70;0.61;http://www.reparalia.es/reparar_parquet/zaragoza;0.00;0.00;0.42;488000;0.78,0.78,0.56,0.78,0.44,0.56,0.78,0.78,0.99,0.78,0.99,0.99
endesa informacion al cliente;16;17;1;40;0.31;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.04;77000;0.99,0.14,0.14,0.14,0.50,0.21,0.21,0.21,0.36,0.28,0.21,0.07
persianas en salamanca;15;14;-1;40;1.06;http://www.reparalia.es/reparar_persianas/salamanca;0.00;0.00;0.59;475000;0.56,0.28,0.71,0.56,0.71,0.99,0.99,0.43,0.43,0.71,0.56,0.43
fontaneros cadiz;16;19;3;40;2.49;http://www.reparalia.es/fontaneros/cadiz;0.00;0.00;0.78;350000;0.43,0.71,0.99,0.71,0.43,0.28,0.28,0.56,0.71,0.56,0.28,0.56
electricistas granada;17;18;1;50;3.90;http://www.reparalia.es/electricistas/granada;0.00;0.00;0.74;496000;0.44,0.78,0.44,0.56,0.33,0.33,0.44,0.44,0.78,0.78,0.99,0.78
persianas burgos;15;17;2;40;0.00;http://www.reparalia.es/reparar_persianas/burgos;0.00;0.00;0.61;461000;0.99,0.60,0.99,0.40,0.60,0.80,0.60,0.80,0.80,0.80,0.60,0.60
pintores en salamanca;17;18;1;50;0.73;http://www.reparalia.es/pintores/salamanca;0.00;0.00;0.72;589000;0.71,0.56,0.43,0.99,0.99,0.56,0.56,0.99,0.43,0.56,0.56,0.71
endesa telefono clientes;16;17;1;40;0.45;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.12;120000;0.80,0.40,0.40,0.60,0.80,0.40,0.60,0.99,0.99,0.99,0.99,0.99
pintores de albacete;15;16;1;40;1.53;http://www.reparalia.es/pintores/albacete;0.00;0.00;0.38;934000;0.33,0.99,0.22,0.22,0.11,0.22,0.33,0.22,0.78,0.56,0.56,0.44
reformas avila;13;13;0;20;1.41;http://www.reparalia.es/reformas/avila;0.00;0.00;0.70;691000;0.50,0.50,0.75,0.50,0.50,0.50,0.25,0.50,0.75,0.50,0.99,0.50
elegir deshumidificador;13;13;0;20;0.66;http://www.reparalia.es/blog/2014/12/10/como-elegir-un-deshumidificador-y-como-sacarle-el-maximo-partido/;0.00;0.00;0.79;32000;0.25,0.25,0.00,0.25,0.25,0.25,0.25,0.50,0.99,0.99,0.99,0.50
pladur para paredes;13;15;2;20;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.12;507000;0.67,0.67,0.67,0.33,0.33,0.99,0.67,0.67,0.67,0.67,0.33,0.67
provincia de olot;13;13;0;20;0.00;http://www.reparalia.es/climatizacion/olot;0.00;0.00;0.01;459000;0.50,0.50,0.99,0.99,0.99,0.50,0.99,0.99,0.99,0.99,0.50,0.50
portugalete provincia;13;0;0;20;0.00;http://www.reparalia.es/climatizacion/portugalete;0.00;0.00;0.01;411000;0.67,0.67,0.67,0.99,0.67,0.67,0.33,0.33,0.67,0.33,0.67,0.67
como poner pladur en la pared;13;16;3;20;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.03;145000;0.33,0.33,0.33,0.33,0.99,0.99,0.33,0.33,0.99,0.33,0.67,0.33
suelos de cocina sin obra;13;11;-2;20;0.83;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.64;727000;0.67,0.99,0.67,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.99,0.67
reparar parquet flotante;13;9;-4;20;0.51;http://www.reparalia.es/blog/2014/12/05/como-reparar-una-tarima-flotante-que-hace-ruido-al-pisar/;0.00;0.00;0.34;18000;0.25,0.50,0.50,0.50,0.75,0.75,0.25,0.25,0.99,0.25,0.75,0.50
pintores coruña;17;0;0;40;2.39;http://www.reparalia.es/pintores/a_coruna;0.00;0.00;0.27;528000;0.71,0.99,0.71,0.71,0.56,0.71,0.56,0.43,0.71,0.28,0.71,0.56
pintores en asturias;17;19;2;40;1.26;http://www.reparalia.es/pintores/asturias;0.00;0.00;0.35;588000;0.99,0.43,0.43,0.43,0.43,0.43,0.56,0.43,0.43,0.28,0.56,0.71
endesa telefono gratis atencion al cliente;17;18;1;40;0.88;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.14;6000;0.64,0.99,0.45,0.27,0.18,0.09,0.27,0.27,0.36,0.18,0.18,0.18
atención al cliente endesa gratis;18;19;1;50;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.05;55000;0.05,0.05,0.24,0.10,0.05,0.43,0.99,0.99,0.24,0.05,0.05,0.05
arreglar aire acondicionado;20;16;-4;50;1.31;http://www.reparalia.es/climatizacion;0.00;0.00;0.76;499000;0.12,0.06,0.28,0.65,0.99,0.53,0.24,0.12,0.12,0.24,0.18,0.18
reparar calderas;16;18;2;30;7.15;http://www.reparalia.es/calefaccion;0.00;0.01;0.81;470000;0.43,0.56,0.43,0.43,0.14,0.14,0.28,0.43,0.99,0.56,0.56,0.43
atencion al cliente endesa telefono gratuito;18;17;-1;50;0.74;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.11;4000;0.36,0.18,0.18,0.99,0.99,0.18,0.09,0.18,0.27,0.45,0.64,0.99
telefono endesa atencion al cliente gratuito;18;20;2;50;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.14;4000;0.99,0.21,0.21,0.07,0.14,0.07,0.64,0.99,0.36,0.28,0.21,0.14
endesa atencion cliente gratuito;19;17;-2;50;0.43;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.04;8000;0.78,0.56,0.78,0.78,0.44,0.44,0.78,0.99,0.78,0.44,0.56,0.56
ferrol provincia;20;19;-1;50;0.00;http://www.reparalia.es/fontaneros/ferrol;0.00;0.00;0.00;503000;0.99,0.99,0.99,0.99,0.71,0.71,0.71,0.56,0.71,0.71,0.56,0.99
suscriptor de la vanguardia;15;17;2;30;0.00;http://www.reparalia.es/lavanguardia/;0.00;0.00;0.00;87000;0.99,0.99,0.99,0.40,0.40,0.20,0.40,0.60,0.60,0.40,0.40,0.40
pintores en cordoba;20;0;0;50;2.50;http://www.reparalia.es/pintores/cordoba;0.00;0.00;0.37;430000;0.28,0.28,0.99,0.64,0.36,0.14,0.50,0.50,0.28,0.14,0.21,0.50
tendencias en baños;18;0;0;50;0.02;http://www.reparalia.es/blog/2015/03/25/top-5-tendencias-en-banos-y-cocinas-para-2015-desde-las-vegas/;0.00;0.00;0.06;1100000;0.71,0.56,0.43,0.56,0.71,0.71,0.99,0.99,0.99,0.43,0.56,0.71
endesa sevilla atencion al cliente;18;19;1;50;0.26;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.13;16000;0.36,0.45,0.99,0.64,0.27,0.36,0.64,0.99,0.27,0.36,0.45,0.45
pintores burgos;15;15;0;30;0.00;http://www.reparalia.es/pintores/burgos;0.00;0.00;0.19;596000;0.28,0.28,0.43,0.14,0.43,0.43,0.43,0.56,0.43,0.56,0.99,0.28
atencion cliente endesa gratuito;18;18;0;50;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.01;7000;0.99,0.78,0.56,0.56,0.44,0.33,0.56,0.78,0.78,0.56,0.78,0.78
fontaneros en salamanca;15;11;-4;30;2.40;http://www.reparalia.es/fontaneros/salamanca;0.00;0.00;0.73;458000;0.75,0.75,0.75,0.50,0.75,0.50,0.75,0.75,0.75,0.99,0.75,0.50
endesa teléfono atención al cliente;19;0;0;50;1.24;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.24;80000;0.44,0.22,0.11,0.99,0.78,0.44,0.44,0.33,0.56,0.78,0.78,0.78
reformas en cantabria;20;15;-5;50;1.41;http://www.reparalia.es/reformas/cantabria;0.00;0.00;0.69;973000;0.64,0.27,0.18,0.27,0.99,0.27,0.64,0.45,0.27,0.18,0.36,0.36
pintores murcia;18;19;1;50;0.72;http://www.reparalia.es/pintores/murcia;0.00;0.00;0.50;588000;0.64,0.36,0.36,0.36,0.45,0.27,0.64,0.99,0.45,0.27,0.45,0.64
electricistas lleida;15;15;0;30;0.76;http://www.reparalia.es/electricistas/lleida;0.00;0.00;0.81;392000;0.99,0.78,0.44,0.33,0.22,0.22,0.22,0.11,0.22,0.22,0.22,0.22
endesa atencion al cliente numero gratuito;19;19;0;50;1.12;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.02;4000;0.28,0.53,0.65,0.28,0.06,0.12,0.12,0.06,0.06,0.06,0.12,0.99
pintores en avila;14;15;1;20;1.07;http://www.reparalia.es/pintores/avila;0.00;0.00;0.84;415000;0.99,0.67,0.99,0.33,0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.33
parquetistas;14;13;-1;20;0.93;http://www.reparalia.es/reparar_parquet;0.00;0.00;0.79;112000;0.67,0.33,0.67,0.33,0.99,0.33,0.99,0.99,0.99,0.99,0.67,0.67
pintores en cuenca;14;15;1;20;0.52;http://www.reparalia.es/pintores/cuenca;0.00;0.00;0.35;334000;0.99,0.25,0.50,0.50,0.50,0.25,0.25,0.50,0.50,0.25,0.50,0.50
utrera provincia;14;20;6;20;0.00;http://www.reparalia.es/climatizacion/utrera;0.00;0.00;0.01;539000;0.50,0.75,0.75,0.99,0.25,0.50,0.25,0.25,0.50,0.25,0.25,0.75
reciclaje punk;12;0;0;10;0.00;http://www.reparalia.es/blog/2015/02/19/inspiracion-10-piezas-de-reciclaje-metalico-steam-punk-que-te-dejaran-sin-palabras/;0.00;0.00;0.00;243000;0.99,0.99,0.99,0.99,0.00,0.00,0.00,0.99,0.99,0.00,0.00,0.00
reformas en la cocina;12;16;4;10;0.00;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.97;6240000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99
parquet tarragona;18;0;0;40;0.34;http://www.reparalia.es/reparar_parquet/tarragona;0.00;0.00;0.74;495000;0.80,0.99,0.80,0.20,0.60,0.40,0.60,0.80,0.40,0.80,0.99,0.80
endesa numero de atencion al cliente;20;0;0;40;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.11;14000;0.56,0.11,0.22,0.78,0.44,0.22,0.22,0.11,0.44,0.56,0.99,0.56
numero de atencion al cliente de endesa gratuito;20;0;0;40;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.07;4000;0.99,0.99,0.99,0.56,0.71,0.56,0.43,0.43,0.43,0.28,0.28,0.71
cerrajeros en tarragona;20;18;-2;40;0.95;http://www.reparalia.es/cerrajeros/tarragona;0.00;0.00;0.80;489000;0.60,0.60,0.80,0.60,0.99,0.40,0.80,0.99,0.60,0.40,0.99,0.60
pintores huelva;20;18;-2;40;0.00;http://www.reparalia.es/pintores/huelva;0.00;0.00;0.26;519000;0.99,0.33,0.56,0.22,0.22,0.44,0.44,0.11,0.22,0.33,0.56,0.44
atencion cliente endesa telefono gratuito;20;0;0;40;0.76;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.13;4000;0.18,0.18,0.64,0.99,0.64,0.18,0.18,0.18,0.36,0.45,0.36,0.18
atencion al cliente de endesa gratis;19;19;0;40;0.69;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.09;61000;0.56,0.11,0.22,0.56,0.78,0.22,0.78,0.33,0.22,0.22,0.33,0.99
reformas badajoz;20;0;0;40;0.78;http://www.reparalia.es/reformas/badajoz;0.00;0.00;0.55;986000;0.78,0.33,0.33,0.56,0.33,0.44,0.22,0.99,0.33,0.11,0.33,0.44
reformas lleida;20;0;0;40;0.95;http://www.reparalia.es/reformas/lleida;0.00;0.00;0.62;1060000;0.56,0.33,0.11,0.33,0.22,0.33,0.56,0.44,0.22,0.56,0.56,0.99
persianas en alicante;17;0;0;30;1.14;http://www.reparalia.es/reparar_persianas/alicante;0.00;0.00;0.87;514000;0.75,0.75,0.50,0.50,0.99,0.75,0.99,0.75,0.99,0.75,0.99,0.75
pintores de sevilla;17;19;2;30;1.18;http://www.reparalia.es/pintores/sevilla;0.00;0.00;0.48;975000;0.33,0.33,0.56,0.22,0.22,0.22,0.22,0.22,0.33,0.56,0.22,0.99
pintores cordoba;17;0;0;30;0.00;http://www.reparalia.es/pintores/cordoba;0.00;0.00;0.20;1080000;0.44,0.33,0.22,0.22,0.44,0.33,0.33,0.33,0.11,0.22,0.33,0.99
atencion clientes endesa;20;19;-1;40;0.34;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.16;45000;0.80,0.40,0.99,0.80,0.80,0.60,0.60,0.80,0.99,0.99,0.99,0.99
endesa telefono atencion cliente gratuito;17;18;1;30;0.69;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.11;4000;0.50,0.25,0.50,0.50,0.99,0.75,0.50,0.50,0.75,0.75,0.99,0.50
camino cerro de los gamos;17;18;1;30;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.01;60000;0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.99,0.50,0.75,0.50,0.50
pintores en sabadell;20;0;0;40;1.94;http://www.reparalia.es/pintores/sabadell;0.00;0.00;0.95;227000;0.28,0.99,0.36,0.21,0.14,0.14,0.21,0.14,0.36,0.21,0.14,0.36
iva reparaciones;17;18;1;30;0.67;http://www.reparalia.es/faqs;0.00;0.00;0.08;635000;0.80,0.60,0.20,0.40,0.60,0.40,0.60,0.60,0.60,0.60,0.80,0.99
suelos cocina sin obra;19;0;0;40;0.39;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.00;0.00;0.59;430000;0.99,0.44,0.22,0.22,0.22,0.22,0.22,0.56,0.56,0.44,0.22,0.22
fuengirola provincia;17;0;0;30;0.26;http://www.reparalia.es/reparar_parquet/fuengirola;0.00;0.00;0.02;552000;0.40,0.60,0.60,0.80,0.60,0.60,0.40,0.40,0.40,0.40,0.80,0.99
pintores cantabria;18;18;0;40;0.42;http://www.reparalia.es/pintores/cantabria;0.00;0.00;0.35;528000;0.80,0.80,0.60,0.60,0.80,0.40,0.80,0.60,0.80,0.60,0.99,0.99
electrodomesticos badajoz;19;17;-2;40;0.00;http://www.reparalia.es/electrodomesticos/badajoz;0.00;0.00;0.32;563000;0.56,0.43,0.43,0.43,0.71,0.43,0.56,0.28,0.43,0.43,0.99,0.43
pintores salamanca;19;0;0;40;0.97;http://www.reparalia.es/pintores/salamanca;0.00;0.00;0.43;607000;0.60,0.60,0.60,0.99,0.99,0.80,0.99,0.60,0.99,0.40,0.99,0.80
reformas cantabria;18;20;2;40;1.10;http://www.reparalia.es/reformas/cantabria;0.00;0.00;0.66;1110000;0.56,0.44,0.99,0.33,0.44,0.33,0.44,0.22,0.56,0.44,0.44,0.56
alcañiz provincia;15;12;-3;20;0.00;http://www.reparalia.es/climatizacion/alcaniz;0.00;0.00;0.00;433000;0.40,0.20,0.20,0.40,0.40,0.40,0.99,0.60,0.60,0.20,0.20,0.40
reformas granollers;16;0;0;20;1.83;http://www.reparalia.es/reformas/barcelona/granollers;0.00;0.00;0.92;357000;0.75,0.75,0.50,0.50,0.50,0.75,0.75,0.25,0.50,0.25,0.50,0.99
salou provincia;16;0;0;20;0.00;http://www.reparalia.es/electricistas/salou;0.00;0.00;0.01;755000;0.67,0.99,0.67,0.99,0.99,0.99,0.99,0.33,0.33,0.33,0.33,0.67
tendencias decoración;16;17;1;20;0.00;http://www.reparalia.es/blog/2015/01/21/las-5-tendencias-de-interiorismo-y-decoracion-para-2015/;0.00;0.00;0.13;1590000;0.50,0.75,0.75,0.25,0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.75
fontaneros en huelva;15;14;-1;20;1.67;http://www.reparalia.es/fontaneros/huelva;0.00;0.00;0.45;460000;0.28,0.71,0.14,0.28,0.14,0.28,0.14,0.14,0.43,0.43,0.99,0.14
pintores en navarra;15;16;1;20;0.97;https://www.reparalia.es/pintores/navarra/pintar_piso_pintura_plastica_por_m2;0.00;0.00;0.45;521000;0.33,0.33,0.99,0.33,0.33,0.33,0.99,0.99,0.67,0.33,0.33,0.33
reformas en cadiz;15;13;-2;20;1.12;http://www.reparalia.es/reformas/cadiz;0.00;0.00;0.79;637000;0.50,0.25,0.25,0.50,0.50,0.25,0.50,0.75,0.75,0.25,0.99,0.50
descuentos suscriptores la vanguardia;16;17;1;20;0.00;http://www.reparalia.es/lavanguardia/;0.00;0.00;0.00;33000;0.33,0.33,0.67,0.99,0.99,0.67,0.99,0.67,0.67,0.67,0.99,0.33
mesas cafe;15;18;3;20;0.34;http://www.reparalia.es/blog/2015/03/13/15-espectaculares-mesas-de-cafe-do-it-yourself/;0.00;0.00;0.96;23900000;0.33,0.67,0.67,0.33,0.67,0.99,0.67,0.67,0.99,0.99,0.99,0.67
endesa atencion al cliente telefono gratuito madrid;16;17;1;20;0.00;http://www.reparalia.es/conocenos/atencion-al-cliente;0.00;0.00;0.03;3000;0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.60,0.99,0.60,0.40
como instalar pladur en pared;16;0;0;20;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.00;0.00;0.02;99000;0.50,0.25,0.25,0.25,0.25,0.25,0.25,0.50,0.99,0.50,0.25,0.25
ribadeo provincia;15;0;0;20;0.00;http://www.reparalia.es/reformas/ribadeo;0.00;0.00;0.01;405000;0.25,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.50,0.25,0.25,0.50
