Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
como vestir un armario empotrado;9;9;0;70;0.48;http://www.habitissimo.es/presupuestos/vestir-armarios-empotrados;0.00;0.00;0.14;75000;0.56,0.78,0.99,0.44,0.78,0.56,0.78,0.44,0.99,0.78,0.78,0.33
toldos la playa;8;8;0;70;0.00;http://www.habitissimo.es/toldos-la-playa;0.00;0.00;0.13;505000;0.64,0.64,0.99,0.99,0.79,0.36,0.50,0.36,0.28,0.14,0.28,0.36
cuartos de baño con plato de ducha;8;7;-1;70;0.75;http://fotos.habitissimo.es/foto/cuarto-de-bano-con-plato-de-ducha-de-obra-terminacion-grecite_335634;0.00;0.00;0.65;368000;0.99,0.36,0.21,0.28,0.50,0.50,0.50,0.64,0.28,0.14,0.64,0.64
ascensores sales;10;10;0;70;0.79;http://www.habitissimo.es/ascensores-sales;0.00;0.00;0.71;431000;0.64,0.64,0.45,0.64,0.64,0.36,0.64,0.82,0.99,0.99,0.99,0.82
empresas de limpieza en torrejon de ardoz;8;8;0;70;1.97;http://www.habitissimo.es/empresas/limpieza/madrid/torrejon-de-ardoz;0.00;0.00;0.88;335000;0.82,0.82,0.64,0.36,0.45,0.99,0.64,0.45,0.45,0.18,0.45,0.64
alabarce mataro;4;4;0;30;0.00;http://www.habitissimo.es/alabarce-mataro-ii;0.00;0.00;0.00;1000;0.60,0.40,0.40,0.40,0.40,0.80,0.80,0.99,0.80,0.60,0.80,0.60
reformas en ciudad real;4;4;0;30;1.33;http://www.habitissimo.es/empresas/reformas/ciudad-real;0.00;0.00;0.68;582000;0.28,0.43,0.14,0.28,0.14,0.28,0.99,0.43,0.56,0.14,0.14,0.43
hormann precios;9;12;3;70;0.26;http://www.habitissimo.es/hormann/distribuidores;0.00;0.00;0.87;29000;0.64,0.64,0.99,0.50,0.28,0.07,0.14,0.50,0.50,0.64,0.21,0.14
presupuesto baño completo;10;7;-3;70;1.54;http://www.habitissimo.es/presupuestos/reformas-banos;0.00;0.00;0.85;727000;0.64,0.45,0.45,0.45,0.45,0.45,0.82,0.82,0.99,0.36,0.82,0.99
empresas de mantenimiento madrid;8;9;1;70;1.54;http://www.habitissimo.es/empresas/mantenimiento-integral/madrid;0.00;0.00;0.96;20200000;0.14,0.21,0.28,0.21,0.28,0.28,0.99,0.79,0.79,0.28,0.79,0.50
placas falso techo;9;10;1;70;0.49;http://preguntas.habitissimo.es/pregunta/precios-falso-techo;0.00;0.00;0.48;144000;0.64,0.82,0.64,0.36,0.64,0.45,0.64,0.99,0.99,0.45,0.82,0.82
mudanzas de pisos;4;4;0;30;5.47;http://www.habitissimo.es/presupuestos/mudanzas-pisos;0.00;0.01;0.35;930000;0.56,0.22,0.22,0.56,0.33,0.22,0.44,0.78,0.11,0.11,0.11,0.99
parquet mataro;4;3;-1;30;0.93;http://www.habitissimo.es/arte-parquet-mataro;0.00;0.00;0.84;207000;0.80,0.40,0.20,0.40,0.60,0.40,0.60,0.60,0.60,0.40,0.99,0.60
radiadores zaragoza;10;8;-2;70;0.00;http://www.habitissimo.es/empresas/radiadores/zaragoza;0.00;0.00;0.23;496000;0.36,0.27,0.45,0.45,0.45,0.45,0.45,0.99,0.82,0.82,0.82,0.64
piscinas construccion;9;11;2;70;1.77;http://precio.habitissimo.es/construccion-piscinas/madrid;0.00;0.00;0.89;813000;0.50,0.64,0.50,0.64,0.99,0.64,0.64,0.36,0.36,0.50,0.36,0.36
piscinas construccion;10;12;2;70;1.77;http://precio.habitissimo.es/construccion-piscinas;0.00;0.00;0.89;813000;0.50,0.64,0.50,0.64,0.99,0.64,0.64,0.36,0.36,0.50,0.36,0.36
reformas getafe;8;5;-3;70;3.11;http://www.habitissimo.es/empresas/reformas-viviendas/madrid/getafe;0.00;0.01;0.72;448000;0.99,0.56,0.78,0.99,0.78,0.44,0.56,0.78,0.56,0.78,0.78,0.99
microondas balay 3wg1919xp;4;4;0;30;0.12;http://www.habitissimo.es/presupuestos/castellon/almassora/reparacion-microondas-balay-modelo-3wg1919xp;0.00;0.00;0.74;0;0.80,0.40,0.60,0.60,0.20,0.80,0.60,0.40,0.60,0.99,0.99,0.99
toldos dos hermanas;4;4;0;30;0.88;http://www.habitissimo.es/presupuestos/toldos/sevilla/dos-hermanas;0.00;0.00;0.53;113000;0.71,0.71,0.99,0.99,0.43,0.28,0.43,0.14,0.14,0.14,0.28,0.43
toldos sau;9;9;0;70;0.45;http://www.habitissimo.es/toldos-sau;0.00;0.00;0.14;108000;0.64,0.64,0.99,0.82,0.82,0.36,0.64,0.45,0.36,0.18,0.36,0.64
construccion piscinas barcelona;4;4;0;30;1.79;http://precio.habitissimo.es/construccion-piscinas/barcelona;0.00;0.00;0.94;623000;0.80,0.99,0.60,0.99,0.80,0.60,0.60,0.60,0.40,0.20,0.60,0.80
hipermueble tifon;8;6;-2;70;0.08;http://www.habitissimo.es/dormitorios-tifon-hipermueble_s;0.00;0.00;0.04;18000;0.99,0.78,0.78,0.78,0.56,0.56,0.56,0.56,0.99,0.56,0.78,0.78
tarimas pergo;10;10;0;70;0.71;http://www.habitissimo.es/instalacion-tarima-pergo_s;0.00;0.00;0.70;40000;0.99,0.78,0.78,0.99,0.78,0.56,0.78,0.99,0.78,0.33,0.78,0.78
toldos majadahonda;10;10;0;70;1.78;http://www.habitissimo.es/presupuestos/toldos/madrid/majadahonda;0.00;0.00;0.78;97000;0.99,0.78,0.99,0.99,0.78,0.78,0.56,0.99,0.78,0.78,0.78,0.78
muebles rey teruel;10;10;0;70;1.09;http://www.habitissimo.es/muebles-rey-teruel;0.00;0.00;0.07;110000;0.82,0.64,0.82,0.82,0.99,0.64,0.64,0.64,0.64,0.45,0.82,0.64
presupuesto de cocinas;8;8;0;70;1.40;http://www.habitissimo.es/presupuestos/cocina;0.00;0.00;0.88;954000;0.64,0.45,0.64,0.82,0.64,0.64,0.82,0.64,0.99,0.64,0.82,0.82
empresas de bricolaje;4;4;0;30;0.00;http://www.habitissimo.es/empresas/bricolaje;0.00;0.00;0.09;1030000;0.56,0.43,0.28,0.14,0.28,0.28,0.28,0.56,0.71,0.28,0.99,0.28
precios de toldos de terraza;4;4;0;30;0.71;http://precio.habitissimo.es/toldos;0.00;0.00;1.00;393000;0.44,0.22,0.44,0.44,0.56,0.11,0.22,0.11,0.99,0.22,0.11,0.22
tiendas pikolin;10;17;7;70;0.31;http://www.habitissimo.es/pikolin/distribuidores/madrid;0.00;0.00;0.37;116000;0.56,0.56,0.56,0.56,0.99,0.99,0.99,0.78,0.56,0.44,0.78,0.99
hormigón impreso valencia;8;7;-1;70;2.70;http://www.habitissimo.es/presupuestos/hormigon-impreso/valencia;0.00;0.00;0.96;181000;0.33,0.19,0.33,0.10,0.33,0.19,0.24,0.52,0.33,0.43,0.52,0.99
instaladores de alarmas;4;4;0;30;2.44;http://www.habitissimo.es/presupuestos/instaladores-alarmas;0.00;0.00;0.86;501000;0.99,0.56,0.28,0.43,0.28,0.14,0.28,0.43,0.28,0.28,0.43,0.28
muebles verdu ibi;9;8;-1;70;0.03;http://www.habitissimo.es/muebles-verdu;0.00;0.00;0.15;5000;0.50,0.36,0.50,0.36,0.36,0.28,0.36,0.28,0.50,0.64,0.64,0.99
precios toldos para terrazas;4;5;1;30;1.05;http://precio.habitissimo.es/toldos;0.00;0.00;0.91;313000;0.99,0.64,0.18,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.18
puertas de metacrilato;10;9;-1;70;0.43;http://www.habitissimo.es/presupuestos/barcelona/badalona/instalar-puerta-corredera-de-metacrilato;0.00;0.00;0.51;416000;0.56,0.56,0.78,0.56,0.56,0.44,0.56,0.56,0.99,0.78,0.99,0.56
teka murcia;9;11;2;70;2.84;http://www.habitissimo.es/teka/distribuidores/murcia;0.00;0.00;0.28;396000;0.64,0.45,0.45,0.64,0.82,0.36,0.36,0.64,0.64,0.64,0.99,0.82
cubiertas de cristal;4;5;1;30;1.00;http://www.habitissimo.es/presupuestos/cubierta-cristal;0.00;0.00;0.74;1320000;0.50,0.75,0.99,0.25,0.50,0.50,0.75,0.50,0.75,0.75,0.75,0.99
pintores almeria;4;4;0;30;0.67;http://www.habitissimo.es/presupuestos/pintores/almeria;0.00;0.00;0.42;333000;0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.43,0.56,0.28,0.56,0.99
precios pintura;10;8;-2;70;0.91;http://precio.habitissimo.es/pintores;0.00;0.00;0.98;12700000;0.78,0.78,0.56,0.44,0.56,0.44,0.78,0.78,0.56,0.44,0.99,0.78
pintura para bañera;10;11;1;70;0.95;http://preguntas.habitissimo.es/pregunta/como-pintar-banera;0.00;0.00;0.56;611000;0.36,0.36,0.50,0.36,0.50,0.50,0.50,0.64,0.64,0.64,0.50,0.99
piscinas girona;9;10;1;70;1.74;http://precio.habitissimo.es/construccion-piscinas/girona;0.00;0.00;0.82;902000;0.50,0.50,0.64,0.99,0.79,0.64,0.50,0.28,0.21,0.21,0.50,0.64
piscinas almeria;9;9;0;70;0.81;http://www.habitissimo.es/empresas/mantenimiento-piscinas/almeria;0.00;0.00;0.81;492000;0.50,0.50,0.64,0.99,0.99,0.99,0.64,0.28,0.36,0.14,0.21,0.21
suelo de tarima flotante;4;4;0;30;0.46;http://preguntas.habitissimo.es/pregunta/cual-es-la-diferencia-entre-suelo-laminado-y-tarima-flotante;0.00;0.00;0.66;438000;0.50,0.75,0.50,0.50,0.50,0.50,0.75,0.99,0.75,0.50,0.99,0.99
viveros don pedro;8;10;2;70;0.00;http://www.habitissimo.es/viveros-don-pedro;0.00;0.00;0.09;145000;0.99,0.79,0.79,0.50,0.36,0.21,0.50,0.50,0.36,0.36,0.36,0.50
cortinas lleida;4;4;0;30;0.15;http://www.habitissimo.es/cortinas-lleida_s;0.00;0.00;0.70;579000;0.40,0.40,0.20,0.60,0.40,0.60,0.60,0.40,0.60,0.60,0.99,0.60
guardamuebles murcia;8;0;0;70;3.36;http://www.habitissimo.es/empresas/guardamuebles/murcia;0.00;0.01;0.91;344000;0.99,0.27,0.64,0.64,0.45,0.27,0.36,0.82,0.64,0.45,0.82,0.45
ventanas pvc barcelona;10;6;-4;70;1.58;http://www.habitissimo.es/carpinteria-pvc-barcelona_s;0.00;0.00;0.91;473000;0.99,0.64,0.82,0.45,0.36,0.45,0.64,0.64,0.64,0.27,0.64,0.64
ventanas pvc barcelona;9;0;0;70;1.58;http://www.habitissimo.es/presupuestos/ventanas-pvc/barcelona;0.00;0.00;0.91;473000;0.99,0.64,0.82,0.45,0.36,0.45,0.64,0.64,0.64,0.27,0.64,0.64
ventanas pvc barcelona;8;5;-3;70;1.58;http://precio.habitissimo.es/carpinteria-pvc/barcelona;0.00;0.00;0.91;473000;0.99,0.64,0.82,0.45,0.36,0.45,0.64,0.64,0.64,0.27,0.64,0.64
instalaciones electricas barcelona;9;9;0;70;2.88;http://www.habitissimo.es/empresas/instalaciones-electricas/barcelona;0.00;0.00;0.76;408000;0.79,0.64,0.28,0.28,0.50,0.79,0.64,0.99,0.50,0.28,0.21,0.28
manitas barcelona;9;8;-1;70;0.91;http://www.habitissimo.es/empresas/manitas/barcelona;0.00;0.00;0.43;502000;0.56,0.78,0.99,0.78,0.56,0.78,0.78,0.99,0.78,0.44,0.56,0.56
manitas barcelona;10;9;-1;70;0.91;http://www.habitissimo.es/presupuestos/manitas/barcelona;0.00;0.00;0.43;502000;0.56,0.78,0.99,0.78,0.56,0.78,0.78,0.99,0.78,0.44,0.56,0.56
toldos en mallorca;8;8;0;70;0.56;http://precio.habitissimo.es/toldos/illes-balears/palma-de-mallorca;0.00;0.00;0.75;302000;0.78,0.78,0.99,0.99,0.56,0.56,0.78,0.44,0.22,0.33,0.78,0.56
precio construccion metro cuadrado;4;0;0;30;0.49;http://preguntas.habitissimo.es/pregunta/precios-metro-cuadrado-nueva-construccion;0.00;0.00;0.55;559000;0.80,0.40,0.60,0.40,0.60,0.99,0.99,0.80,0.40,0.40,0.40,0.40
estanterias pladur fotos;4;0;0;30;0.00;http://fotos.habitissimo.es/foto/estanterias-de-pladur-y-chimenea_181910;0.00;0.00;0.14;49000;0.60,0.20,0.20,0.40,0.40,0.60,0.99,0.60,0.99,0.80,0.99,0.80
empresas impermeabilizacion;4;6;2;30;2.43;http://www.habitissimo.es/empresas/impermeabilizacion/madrid;0.00;0.00;0.93;378000;0.75,0.50,0.99,0.75,0.50,0.75,0.75,0.99,0.99,0.75,0.75,0.99
construccion de piscinas en valencia;4;4;0;30;1.38;http://precio.habitissimo.es/construccion-piscinas/valencia;0.00;0.00;0.75;428000;0.43,0.71,0.56,0.14,0.28,0.28,0.56,0.28,0.28,0.43,0.14,0.99
persianas tarragona;9;10;1;70;1.40;http://www.habitissimo.es/presupuestos/reparar-persianas/tarragona;0.00;0.00;0.80;468000;0.64,0.64,0.36,0.36,0.64,0.99,0.82,0.64,0.45,0.45,0.64,0.64
pintores en guadalajara;4;0;0;30;0.74;http://www.habitissimo.es/empresas/pintores/guadalajara;0.00;0.00;0.69;660000;0.99,0.22,0.11,0.33,0.33,0.22,0.11,0.22,0.56,0.11,0.22,0.33
pellets zaragoza;9;7;-2;70;0.46;http://www.habitissimo.es/presupuestos/instalar-caldera-biomasa-pellets/zaragoza;0.00;0.00;0.81;250000;0.24,0.18,0.12,0.28,0.18,0.12,0.41,0.53,0.82,0.99,0.65,0.41
cerramiento de porches;8;10;2;70;1.64;http://www.habitissimo.es/cerramientos-porches-terrazas_s;0.00;0.00;0.87;386000;0.99,0.82,0.82,0.64,0.82,0.82,0.27,0.36,0.45,0.36,0.82,0.64
ventanas pvc santander;4;2;-2;30;0.81;http://www.habitissimo.es/presupuestos/ventanas-pvc/cantabria/santander;0.00;0.00;0.67;284000;0.99,0.80,0.80,0.20,0.80,0.40,0.60,0.60,0.80,0.60,0.40,0.99
papel pintado malaga;10;11;1;70;0.33;http://www.habitissimo.es/empresas/papel-pintado/malaga;0.00;0.00;0.75;74000;0.99,0.78,0.78,0.78,0.99,0.56,0.78,0.78,0.99,0.99,0.99,0.78
marcas papel pintado;8;8;0;70;0.32;http://www.habitissimo.es/marcas/papel-pintado;0.00;0.00;0.69;417000;0.82,0.64,0.64,0.64,0.45,0.45,0.82,0.64,0.99,0.36,0.64,0.64
alfa ceramica;4;2;-2;30;0.00;http://www.habitissimo.es/alfa-ceramica/catalogos/alfa-ceramica-catalogo-general;0.00;0.00;0.10;456000;0.99,0.75,0.99,0.75,0.75,0.75,0.99,0.75,0.99,0.50,0.99,0.99
montacargas para personas precios;9;7;-2;70;2.41;http://www.habitissimo.es/presupuestos/montacargas;0.00;0.00;0.94;365000;0.24,0.24,0.24,0.24,0.28,0.41,0.24,0.24,0.41,0.41,0.99,0.82
merkamueble villalba;8;9;1;70;0.00;http://www.habitissimo.es/merkamueble-villalba;0.00;0.00;0.05;5000;0.78,0.44,0.78,0.78,0.56,0.78,0.99,0.78,0.78,0.44,0.44,0.56
desincrustante de cal;9;15;6;70;0.54;http://preguntas.habitissimo.es/pregunta/quitar-la-cal-de-las-tuberias;0.00;0.00;0.16;44000;0.64,0.82,0.64,0.18,0.36,0.45,0.64,0.64,0.64,0.64,0.99,0.36
ascensores murcia;4;4;0;30;1.22;http://www.habitissimo.es/empresas/ascensores/murcia;0.00;0.00;0.84;461000;0.44,0.33,0.33,0.33,0.22,0.11,0.22,0.22,0.11,0.99,0.22,0.56
piscinas avila;10;9;-1;70;0.00;http://www.habitissimo.es/presupuestos/construccion-piscinas/avila;0.00;0.00;0.62;498000;0.41,0.41,0.53,0.99,0.82,0.82,0.41,0.24,0.28,0.12,0.28,0.24
instalar mampara ducha;10;11;1;70;0.00;http://www.habitissimo.es/instalar-mampara-ducha_s;0.00;0.00;0.49;145000;0.36,0.28,0.36,0.79,0.79,0.64,0.99,0.79,0.36,0.21,0.21,0.14
aire acondicionado gandia;4;4;0;30;0.32;http://www.habitissimo.es/empresas/aire-acondicionado/valencia/gandia;0.00;0.00;0.73;389000;0.40,0.40,0.80,0.60,0.80,0.99,0.40,0.40,0.60,0.60,0.80,0.40
medidas placas de pladur;10;9;-1;70;0.15;http://preguntas.habitissimo.es/pregunta/precio-de-planchas-de-pladur;0.00;0.00;0.16;104000;0.45,0.64,0.82,0.64,0.64,0.36,0.36,0.45,0.64,0.82,0.99,0.82
lacar puerta en blanco;4;4;0;30;1.01;http://preguntas.habitissimo.es/pregunta/lacar-puertas-de-madera-y-sus-marcos;0.00;0.00;0.35;96000;0.25,0.50,0.75,0.75,0.75,0.99,0.50,0.50,0.75,0.50,0.75,0.99
muebles la fabrica manresa;10;10;0;70;0.00;http://www.habitissimo.es/muebles-la-fabrica-10;0.00;0.00;0.20;66000;0.64,0.45,0.64,0.27,0.64,0.82,0.64,0.82,0.99,0.82,0.99,0.82
cambiar tarima flotante;4;4;0;30;1.19;http://preguntas.habitissimo.es/pregunta/parquet-flotante;0.00;0.00;0.51;152000;0.20,0.40,0.40,0.40,0.60,0.60,0.60,0.40,0.20,0.40,0.60,0.99
cortinas con bando;10;9;-1;70;0.05;http://fotos.habitissimo.es/foto/cortinas-con-bando-para-salon_173165;0.00;0.00;0.37;461000;0.64,0.45,0.27,0.27,0.64,0.36,0.64,0.64,0.99,0.45,0.64,0.64
baños en microcemento;4;5;1;30;1.06;http://precio.habitissimo.es/microcemento;0.00;0.00;0.67;377000;0.75,0.50,0.50,0.99,0.75,0.50,0.50,0.50,0.75,0.75,0.50,0.99
telecomunicaciones sevilla;8;11;3;70;0.00;http://www.habitissimo.es/empresas/telecomunicaciones/sevilla;0.00;0.00;0.03;944000;0.45,0.45,0.45,0.99,0.64,0.36,0.64,0.82,0.82,0.36,0.64,0.64
ropa de cama barcelona;9;9;0;70;0.38;http://www.habitissimo.es/empresas/ropa-de-cama/barcelona;0.00;0.00;0.80;896000;0.56,0.44,0.56,0.56,0.78,0.56,0.99,0.99,0.78,0.99,0.99,0.99
mejor marca aire acondicionado;8;8;0;70;0.00;http://www.habitissimo.es/marcas/aire-acondicionado;0.00;0.00;0.25;838000;0.28,0.28,0.65,0.99,0.82,0.41,0.41,0.28,0.24,0.24,0.28,0.41
puertas castalla precios;9;0;0;70;0.25;http://www.habitissimo.es/puertas-castalla;0.00;0.00;0.45;42000;0.99,0.64,0.28,0.36,0.64,0.50,0.36,0.50,0.36,0.36,0.50,0.64
astralpool barcelona;4;5;1;30;2.21;http://www.habitissimo.es/astralpool/distribuidores/barcelona;0.00;0.00;0.15;86000;0.28,0.99,0.56,0.71,0.71,0.28,0.28,0.14,0.14,0.14,0.28,0.14
velux bilbao;4;4;0;30;0.15;http://www.habitissimo.es/presupuestos/ventana-velux/vizcaya/bilbao;0.00;0.00;0.15;88000;0.60,0.60,0.80,0.99,0.40,0.20,0.60,0.80,0.80,0.60,0.60,0.80
piscinas prefabricadas alicante;10;11;1;70;0.87;http://www.habitissimo.es/presupuestos/piscinas-prefabricadas/alicante;0.00;0.00;0.93;102000;0.99,0.64,0.82,0.82,0.82,0.64,0.36,0.27,0.27,0.18,0.27,0.64
calderas tarragona;8;10;2;70;1.24;http://www.habitissimo.es/empresas/calderas/tarragona;0.00;0.00;0.80;452000;0.99,0.50,0.50,0.36,0.50,0.28,0.50,0.79,0.79,0.64,0.50,0.36
chimeneas lopez lorqui;8;8;0;70;0.17;http://www.habitissimo.es/chimeneas-lopez;0.00;0.00;0.25;4000;0.10,0.05,0.10,0.10,0.14,0.19,0.33,0.43,0.99,0.67,0.33,0.10
interiorismo asturias;4;7;3;30;0.88;http://www.habitissimo.es/empresas/interiorismo/asturias;0.00;0.00;0.48;440000;0.50,0.50,0.99,0.25,0.50,0.75,0.99,0.75,0.75,0.50,0.99,0.75
piscinas en huelva;8;11;3;70;0.86;http://precio.habitissimo.es/construccion-piscinas/huelva;0.00;0.00;0.67;914000;0.50,0.79,0.64,0.99,0.79,0.79,0.50,0.21,0.21,0.14,0.21,0.36
piscinas en huelva;9;12;3;70;0.86;http://www.habitissimo.es/presupuestos/construccion-piscinas/huelva;0.00;0.00;0.67;914000;0.50,0.79,0.64,0.99,0.79,0.79,0.50,0.21,0.21,0.14,0.21,0.36
alarmas valencia;10;9;-1;70;6.61;http://www.habitissimo.es/empresas/alarmas/valencia;0.00;0.02;0.91;636000;0.28,0.21,0.50,0.64,0.50,0.28,0.99,0.79,0.64,0.64,0.50,0.36
reformas en vigo;8;7;-1;70;1.25;http://www.habitissimo.es/empresas/reformas-viviendas/pontevedra/vigo;0.00;0.00;0.73;498000;0.36,0.64,0.99,0.64,0.27,0.45,0.45,0.99,0.64,0.45,0.64,0.99
astralpool murcia;4;4;0;30;0.00;http://www.habitissimo.es/astralpool/distribuidores/murcia;0.00;0.00;0.07;22000;0.43,0.99,0.99,0.71,0.43,0.28,0.28,0.14,0.28,0.14,0.14,0.14
reparacion de fachadas;8;6;-2;70;3.85;http://precio.habitissimo.es/rehabilitacion-fachadas;0.00;0.01;0.96;857000;0.99,0.78,0.78,0.78,0.56,0.56,0.99,0.78,0.78,0.99,0.56,0.56
reformas en mallorca;9;10;1;70;0.99;http://www.habitissimo.es/empresas/reformas/illes-balears/palma-de-mallorca;0.00;0.00;0.75;568000;0.99,0.99,0.45,0.45,0.64,0.27,0.99,0.99,0.99,0.45,0.64,0.36
toldos garcia;8;9;1;70;0.90;http://www.habitissimo.es/toldos-garcia-1;0.00;0.00;0.19;400000;0.64,0.99,0.99,0.99,0.82,0.45,0.45,0.45,0.36,0.36,0.45,0.64
arquitectura efimera barcelona;8;10;2;70;0.89;http://www.habitissimo.es/empresas/arquitectura-efimera;0.00;0.00;0.50;21000;0.12,0.08,0.12,0.99,0.35,0.19,0.35,0.12,0.15,0.15,0.12,0.08
piscinas hormigon;8;9;1;70;0.89;http://www.habitissimo.es/piscinas-hormigon-proyectado_s;0.00;0.00;0.86;488000;0.78,0.56,0.99,0.99,0.99,0.78,0.44,0.44,0.56,0.56,0.44,0.56
pintar piso madrid;8;8;0;70;1.94;http://www.habitissimo.es/presupuestos/pintar-piso/madrid/madrid;0.00;0.00;0.83;635000;0.99,0.82,0.82,0.82,0.36,0.45,0.45,0.45,0.64,0.27,0.36,0.36
precio de armarios a medida;4;4;0;30;0.50;http://precio.habitissimo.es/armarios;0.00;0.00;0.91;549000;0.80,0.80,0.80,0.40,0.20,0.40,0.80,0.20,0.60,0.60,0.99,0.80
mantenimiento piscinas barcelona;4;3;-1;30;1.61;http://www.habitissimo.es/empresas/mantenimiento-piscinas/barcelona;0.00;0.00;0.80;535000;0.60,0.80,0.99,0.99,0.80,0.40,0.40,0.20,0.20,0.40,0.60,0.40
puertas de garaje malaga;4;3;-1;30;1.40;http://www.habitissimo.es/presupuestos/puertas-garaje/malaga;0.00;0.00;0.95;416000;0.60,0.80,0.99,0.60,0.40,0.40,0.60,0.80,0.60,0.40,0.80,0.80
tipos de aspersores;10;13;3;70;1.12;http://www.habitissimo.es/ideas/tipos-de-aspersores-para-el-jardin;0.00;0.00;0.43;436000;0.79,0.64,0.99,0.79,0.50,0.64,0.36,0.36,0.28,0.14,0.21,0.21
decoradores de interiores barcelona;8;8;0;70;1.06;http://www.habitissimo.es/empresas/decoracion-de-interiores/barcelona;0.00;0.00;0.80;217000;0.50,0.79,0.79,0.50,0.21,0.14,0.99,0.50,0.36,0.36,0.99,0.50
calefaccion solar precio;10;12;2;70;0.44;http://www.habitissimo.es/presupuestos/instalar-calefaccion-energia-solar;0.00;0.00;1.00;179000;0.41,0.28,0.12,0.41,0.28,0.18,0.41,0.28,0.99,0.41,0.53,0.28
ferreteria irisarri madrid;4;4;0;30;0.00;http://www.habitissimo.es/ferreteria-irisarri-madrid-c-castro-de-oro;0.00;0.00;0.06;3000;0.50,0.75,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.75,0.99
tau ceramicas;9;11;2;70;0.00;http://www.habitissimo.es/tau-ceramica;0.00;0.00;0.02;212000;0.99,0.78,0.78,0.78,0.78,0.44,0.78,0.56,0.56,0.33,0.56,0.56
rejas plegables;10;9;-1;70;0.80;http://www.habitissimo.es/rejas-plegables_s;0.00;0.00;0.71;392000;0.99,0.78,0.99,0.78,0.99,0.78,0.56,0.78,0.78,0.99,0.99,0.99
aluminio madrid;8;8;0;70;1.88;http://www.habitissimo.es/empresas/carpinteria-aluminio/madrid;0.00;0.00;0.89;9980000;0.99,0.36,0.50,0.50,0.21,0.36,0.50,0.64,0.50,0.64,0.50,0.64
presupuestos on line;4;4;0;30;1.81;http://www.habitissimo.es/presupuestos/reformas;0.00;0.00;0.81;8740000;0.99,0.40,0.80,0.80,0.60,0.40,0.60,0.80,0.80,0.40,0.80,0.60
balear de ascensores;8;10;2;70;1.63;http://www.habitissimo.es/empresas/mantenimiento-ascensores/illes-balears;0.00;0.00;0.41;335000;0.56,0.78,0.78,0.99,0.78,0.56,0.78,0.78,0.56,0.56,0.56,0.56
empresas de interiorismo;4;5;1;30;1.05;http://www.habitissimo.es/empresas/interiorismo;0.00;0.00;0.75;896000;0.99,0.80,0.40,0.20,0.60,0.20,0.80,0.99,0.80,0.40,0.60,0.99
parque mueble alcala la real;9;7;-2;70;0.00;http://www.habitissimo.es/muebles-cocina-alcala-la-real_s;0.00;0.00;0.03;44000;0.36,0.99,0.64,0.99,0.45,0.64,0.64,0.45,0.45,0.27,0.45,0.82
parque mueble alcala la real;8;6;-2;70;0.00;http://www.habitissimo.es/muebles-alcala-la-real_s;0.00;0.00;0.03;44000;0.36,0.99,0.64,0.99,0.45,0.64,0.64,0.45,0.45,0.27,0.45,0.82
toldos fuenlabrada;9;9;0;70;1.37;http://precio.habitissimo.es/toldos/madrid/fuenlabrada;0.00;0.00;0.65;166000;0.65,0.65,0.99,0.65,0.82,0.28,0.28,0.28,0.24,0.12,0.18,0.28
puertas blindadas malaga;8;8;0;70;0.69;http://www.habitissimo.es/presupuestos/puertas-blindadas/malaga;0.00;0.00;0.81;53000;0.56,0.56,0.99,0.78,0.78,0.99,0.99,0.99,0.78,0.44,0.78,0.78
repsol butano revisiones;9;0;0;70;0.02;http://www.habitissimo.es/presupuestos/sevilla/sevilla/revision-gas-repsol-butano;0.00;0.00;0.22;16000;0.45,0.45,0.64,0.45,0.64,0.82,0.82,0.99,0.45,0.27,0.64,0.82
microcemento cordoba;4;4;0;30;1.23;http://precio.habitissimo.es/microcemento/cordoba;0.00;0.00;0.79;53000;0.40,0.60,0.20,0.20,0.99,0.80,0.40,0.40,0.80,0.40,0.80,0.80
empresas de pintura en madrid;9;9;0;70;3.31;http://www.habitissimo.es/empresas/pintores/madrid;0.00;0.01;0.92;2470000;0.36,0.50,0.50,0.36,0.50,0.50,0.79,0.64,0.50,0.50,0.50,0.99
empresas de limpieza en badalona;8;9;1;70;1.67;http://www.habitissimo.es/presupuestos/limpieza/barcelona/badalona;0.00;0.00;0.86;382000;0.99,0.50,0.50,0.36,0.28,0.64,0.50,0.64,0.50,0.28,0.64,0.79
parquet baleares;4;4;0;30;0.00;http://www.habitissimo.es/parquetbalear;0.00;0.00;0.23;270000;0.99,0.99,0.75,0.50,0.50,0.50,0.75,0.50,0.99,0.25,0.99,0.75
vallas de piedra;4;4;0;30;0.12;http://www.habitissimo.es/presupuestos/vallas-piedra;0.00;0.00;0.26;777000;0.60,0.80,0.80,0.60,0.40,0.99,0.60,0.40,0.60,0.60,0.80,0.99
puertas acorazadas barcelona;9;10;1;70;1.67;http://www.habitissimo.es/presupuestos/puerta-acorazada/barcelona;0.00;0.00;0.94;98000;0.82,0.82,0.64,0.27,0.36,0.82,0.45,0.45,0.45,0.36,0.45,0.99
