Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
presupuesto vestidor;6;6;0;10;1.54;http://www.hazmeprecio.com/presupuesto/hacer-vestidor;0.03;0.03;0.48;382000;0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.99
presupuestos pintar piso;5;5;0;10;2.99;http://www.hazmeprecio.com/presupuesto/pintar-piso;0.03;0.06;0.82;467000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99
presupuestos limpieza;5;5;0;10;1.11;http://www.hazmeprecio.com/presupuesto/limpieza;0.03;0.02;0.63;7440000;0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.99
presupuesto de puertas;6;6;0;10;0.00;http://www.hazmeprecio.com/presupuesto/puertas;0.03;0.00;0.81;14900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
precios de pladur colocado;5;6;1;10;0.00;http://www.hazmeprecio.com/presupuesto/poner-pladur;0.03;0.00;0.24;32000;0.75,0.50,0.75,0.99,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
hormigon impreso tenerife;5;5;0;10;0.00;http://www.hazmeprecio.com/presupuesto/hormigon-impreso/tenerife;0.03;0.00;0.93;57000;0.33,0.33,0.33,0.99,0.67,0.67,0.33,0.67,0.33,0.33,0.33,0.33
precio tarima flotante m2;6;11;5;10;1.21;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante;0.03;0.02;1.00;381000;0.99,0.40,0.40,0.20,0.20,0.20,0.20,0.00,0.20,0.20,0.20,0.20
precio instalacion caldera de gas;5;5;0;10;3.15;http://www.hazmeprecio.com/presupuesto/instalar-caldera;0.03;0.06;1.00;322000;0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99
hacer garaje;6;6;0;10;0.00;http://www.hazmeprecio.com/presupuesto/construir-garaje;0.03;0.00;0.00;9830000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
silestone lila;6;6;0;10;0.00;http://www.hazmeprecio.com/murcia/presupuesto-poner-encimera-de-silestone-rosa-o-lila-5-metros-lineales;0.03;0.00;0.19;19000;0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.50,0.50,0.50
presupuestos albañiles;5;5;0;10;0.00;http://www.hazmeprecio.com/presupuesto/alba%C3%B1iles;0.03;0.00;1.00;394000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precios de cierres metalicos;6;6;0;10;0.22;http://www.hazmeprecio.com/empresa/cierres-metalicos-alonso;0.03;0.00;0.82;381000;0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.99
alarmas para locales comerciales;5;0;0;10;30.49;http://www.hazmeprecio.com/presupuesto/alarma-local-comercial;0.03;0.62;0.97;517000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto para casa;5;7;2;10;0.00;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.03;0.00;0.64;44900000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precio instalacion split;5;5;0;10;0.00;http://www.hazmeprecio.com/presupuesto/instalacion-aire-acondicionado;0.03;0.00;0.33;534000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
pintar piso presupuesto;5;5;0;10;1.70;http://www.hazmeprecio.com/presupuesto/pintar-piso;0.03;0.03;0.71;410000;0.50,0.50,0.50,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50
silestone tenerife;5;7;2;10;0.00;http://www.hazmeprecio.com/presupuesto/encimera-silestone/tenerife;0.03;0.00;0.07;83000;0.50,0.50,0.99,0.99,0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50
piscina 2x4;5;5;0;10;0.12;http://www.hazmeprecio.com/toledo/presupuesto-instalar-piscina-de-poliester-de-2x4;0.03;0.00;0.51;87000;0.33,0.33,0.67,0.99,0.67,0.33,0.67,0.33,0.00,0.33,0.33,0.33
precio de un proyecto de obra;5;5;0;10;0.75;http://www.hazmeprecio.com/presupuesto/proyecto-de-obra;0.03;0.01;0.28;30500000;0.99,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50
presupuesto para hacer un baño;5;5;0;10;0.53;http://www.hazmeprecio.com/presupuesto/construir-ba%C3%B1o;0.03;0.01;0.61;629000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
reformas integrales fuenlabrada;6;0;0;10;3.63;http://www.hazmeprecio.com/empresas/reformas-integrales/madrid/fuenlabrada;0.03;0.07;0.98;94000;0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
precio de planos de casas;5;5;0;10;0.00;http://www.hazmeprecio.com/presupuesto/planos-de-vivienda;0.03;0.00;0.00;27300000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.00,0.99,0.00
microcemento almeria;5;6;1;10;1.38;http://www.hazmeprecio.com/presupuesto/microcemento/almeria;0.03;0.02;0.69;83000;0.33,0.33,0.33,0.67,0.33,0.67,0.67,0.33,0.33,0.33,0.99,0.33
instaladores parquet valencia;6;6;0;10;0.72;http://www.hazmeprecio.com/presupuesto/instaladores-de-parquet/valencia;0.03;0.01;0.70;101000;0.99,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.33,0.33
silestone cordoba;6;7;1;10;0.07;http://www.hazmeprecio.com/presupuesto/encimera-silestone/cordoba;0.03;0.00;0.59;153000;0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99
piso parquet precios;6;7;1;10;0.00;http://www.hazmeprecio.com/presupuesto/poner-parquet;0.03;0.00;0.00;14500000;0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
presupuestos construccion casas;6;8;2;10;1.62;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.03;0.03;0.77;470000;0.50,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.00,0.50
precio hormigon impreso alicante;5;5;0;10;1.33;http://www.hazmeprecio.com/presupuesto/hormigon-impreso/alicante;0.03;0.02;0.89;76000;0.99,0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99
presupuesto gasolinera;6;11;5;10;0.00;http://www.hazmeprecio.com/asturias/presupuesto-hacer-proyecto-para-construccion-gasolinera;0.03;0.00;0.12;579000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
piscinas presupuestos;6;0;0;10;1.02;http://www.hazmeprecio.com/presupuesto/construccion-piscina;0.03;0.02;0.89;694000;0.99,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.00,0.50,0.50,0.50
precio de espejos a medida;5;5;0;10;0.16;http://www.hazmeprecio.com/presupuesto/espejos;0.03;0.00;0.68;5730000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99
toldos extensibles precios;6;9;3;10;1.01;http://www.hazmeprecio.com/presupuesto/toldo-extensible;0.03;0.02;0.93;64000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
precios de tarima flotante instalada;6;8;2;10;0.86;http://www.hazmeprecio.com/presupuesto/instalar-tarima-flotante;0.03;0.01;0.83;74000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.99
presupuestos parquet;6;6;0;10;1.47;http://www.hazmeprecio.com/presupuesto/parquet;0.03;0.03;0.87;381000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
jardineria precios;6;7;1;10;0.00;http://www.hazmeprecio.com/presupuesto/jardineria;0.03;0.00;0.27;622000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precios de jardineria;6;0;0;10;0.96;http://www.hazmeprecio.com/presupuesto/jardineria;0.03;0.01;0.91;1730000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99
precios espejos a medida;5;6;1;10;0.21;http://www.hazmeprecio.com/presupuesto/espejos;0.03;0.00;1.00;668000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.99,0.99,0.50
cocinas tello;14;11;-3;70;0.00;http://www.hazmeprecio.com/empresa/carpinteria-y-cocinas-tello;0.02;0.00;0.05;123000;0.99,0.78,0.78,0.99,0.78,0.56,0.78,0.78,0.78,0.56,0.78,0.78
lana de roca precio m2;14;12;-2;70;0.84;http://www.hazmeprecio.com/presupuesto/aislamiento-lana-de-roca;0.02;0.01;0.35;120000;0.24,0.24,0.28,0.28,0.24,0.18,0.24,0.41,0.41,0.53,0.53,0.99
uralitas transparentes;14;0;0;70;0.70;http://www.hazmeprecio.com/pontevedra/presupuesto-sustituir-uralitas-transparentes-verdes;0.02;0.01;0.48;35000;0.21,0.14,0.07,0.28,0.28,0.36,0.99,0.99,0.79,0.14,0.50,0.64
armarios a medida malaga;14;15;1;70;0.88;http://www.hazmeprecio.com/presupuesto/armarios-a-medida/malaga;0.02;0.01;0.77;375000;0.41,0.24,0.24,0.41,0.28,0.24,0.28,0.53,0.41,0.24,0.53,0.99
rotulos luminosos precios;14;14;0;70;1.02;http://www.hazmeprecio.com/presupuesto/rotulos-luminosos;0.02;0.02;0.96;111000;0.99,0.79,0.28,0.21,0.21,0.36,0.28,0.50,0.50,0.28,0.36,0.64
reformas lugo;14;15;1;70;1.08;http://www.hazmeprecio.com/empresas/reformas/lugo;0.02;0.02;0.75;981000;0.99,0.36,0.36,0.28,0.36,0.36,0.36,0.99,0.64,0.36,0.28,0.36
canalones sevilla;14;14;0;70;0.75;http://www.hazmeprecio.com/presupuesto/instalacion-canalones/sevilla;0.02;0.01;0.72;218000;0.64,0.64,0.64,0.64,0.45,0.45,0.99,0.64,0.64,0.36,0.45,0.36
presupuestos aire acondicionado;14;12;-2;70;2.65;http://www.hazmeprecio.com/presupuesto/aire-acondicionado;0.02;0.05;0.92;597000;0.33,0.33,0.43,0.81,0.99,0.33,0.33,0.24,0.10,0.24,0.19,0.14
porche de madera precio;14;0;0;70;0.56;http://www.hazmeprecio.com/presupuesto/porche-de-madera;0.02;0.01;0.94;485000;0.45,0.45,0.99,0.64,0.45,0.36,0.82,0.82,0.45,0.27,0.36,0.64
armarios empotrados valencia;14;13;-1;70;1.10;http://www.hazmeprecio.com/presupuesto/armarios-empotrados/valencia;0.02;0.02;0.87;3960000;0.82,0.64,0.82,0.27,0.36,0.18,0.82,0.64,0.99,0.64,0.64,0.64
parking escuelas pias sevilla;14;14;0;70;0.22;http://www.hazmeprecio.com/reformas-integrales/cordoba/reforma-del-parking-escuelas-pias-sevilla;0.02;0.00;0.07;3000;0.45,0.82,0.45,0.45,0.27,0.36,0.45,0.64,0.45,0.99,0.82,0.82
precio teja arabe;14;15;1;70;0.02;http://www.hazmeprecio.com/presupuesto/colocar-tejas;0.02;0.00;0.19;58000;0.56,0.78,0.99,0.78,0.78,0.78,0.56,0.78,0.56,0.56,0.78,0.99
barbacoas de obra precios;14;14;0;70;0.18;http://www.hazmeprecio.com/presupuesto/barbacoa-de-obra;0.02;0.00;0.87;219000;0.50,0.50,0.64,0.99,0.99,0.79,0.28,0.21,0.21,0.36,0.50,0.36
climalit precios;14;13;-1;70;0.67;http://www.hazmeprecio.com/presupuesto/ventanas-climalit;0.02;0.01;0.68;380000;0.99,0.99,0.99,0.78,0.22,0.44,0.44,0.56,0.56,0.78,0.99,0.78
colocar persiana;14;13;-1;70;1.09;http://www.hazmeprecio.com/presupuesto/instalar-persiana;0.02;0.02;0.36;434000;0.56,0.56,0.33,0.44,0.78,0.99,0.99,0.78,0.78,0.56,0.56,0.44
espejos a medida madrid;14;0;0;70;0.48;http://www.hazmeprecio.com/presupuesto/espejos/madrid;0.02;0.00;0.80;549000;0.99,0.56,0.78,0.56,0.44,0.99,0.78,0.99,0.99,0.56,0.44,0.56
precio cristal mesa;14;13;-1;70;0.32;http://www.hazmeprecio.com/presupuesto/cristal-mueble;0.02;0.00;0.69;735000;0.99,0.71,0.71,0.71,0.99,0.56,0.71,0.99,0.99,0.71,0.99,0.99
precio metro cuadrado hormigon impreso;14;11;-3;70;2.29;http://www.hazmeprecio.com/presupuesto/hormigon-pulido;0.02;0.04;0.79;18000;0.82,0.64,0.82,0.82,0.64,0.64,0.82,0.99,0.45,0.27,0.64,0.45
automatismos alhambra;14;14;0;70;0.31;http://www.hazmeprecio.com/empresa/automatismos-alhambra;0.02;0.00;0.14;24000;0.45,0.64,0.64,0.82,0.64,0.45,0.64,0.82,0.45,0.36,0.64,0.99
reformas en irun;11;10;-1;10;0.00;http://www.hazmeprecio.com/empresas/reformas/guipuzcoa/irun;0.02;0.00;0.69;190000;0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50
presupuesto para obra;11;11;0;10;0.00;http://www.hazmeprecio.com/presupuesto/obra;0.02;0.00;0.96;43000000;0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99
geotermia presupuesto;11;11;0;10;0.96;http://www.hazmeprecio.com/presupuesto/calefaccion-geotermica;0.02;0.01;0.82;90000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.50
cuanto cuesta pintar;11;0;0;10;0.00;http://www.hazmeprecio.com/presupuesto/pintar-piso;0.02;0.00;0.18;826000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50
pladur albacete;11;10;-1;10;0.00;http://www.hazmeprecio.com/presupuesto/pladur/albacete;0.02;0.00;0.11;307000;0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50
presupuesto de construccion de vivienda;11;13;2;10;1.27;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.02;0.02;0.61;627000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.00,0.50,0.50,0.50
reformar baño presupuesto;11;12;1;10;1.56;http://www.hazmeprecio.com/presupuesto/reforma-ba%C3%B1o;0.02;0.03;0.89;394000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
precio de pozo de agua;11;12;1;10;1.36;http://www.hazmeprecio.com/presupuesto/construir-pozo;0.02;0.02;0.76;10400000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
precios de ascensores para edificios;11;14;3;10;1.79;http://www.hazmeprecio.com/presupuesto/instalacion-ascensor;0.02;0.03;1.00;26000000;0.99,0.33,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33
silestone rojo ferrari;11;13;2;10;0.00;http://www.hazmeprecio.com/presupuesto/encimera-silestone/almeria;0.02;0.00;0.05;4000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
precios de albanileria;11;10;-1;10;0.00;http://www.hazmeprecio.com/presupuesto/trabajos-de-alba%C3%B1ileria;0.02;0.00;0.40;609000;0.00,0.00,0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.99,0.99
mgi consulting;11;15;4;10;0.00;http://www.hazmeprecio.com/empresa/mgi-consulting-empresarial;0.02;0.00;0.00;412000;0.99,0.00,0.99,0.99,0.99,0.00,0.99,0.99,0.00,0.99,0.99,0.99
precios puertas blindadas leroy merlin;11;16;5;10;1.25;http://www.hazmeprecio.com/presupuesto/puertas-blindadas;0.02;0.02;0.74;5000;0.99,0.50,0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.25,0.50
ventanas aluminio climalit;11;10;-1;10;0.00;http://www.hazmeprecio.com/presupuesto/ventanas-climalit;0.02;0.00;0.69;423000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50
caldera nueva precio;11;12;1;10;2.16;http://www.hazmeprecio.com/presupuesto/instalar-caldera;0.02;0.04;1.00;640000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99,0.99
precios de instalacion de gas;11;11;0;10;0.00;http://www.hazmeprecio.com/presupuesto/instalacion-gas-natural;0.02;0.00;1.00;6710000;0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.99
placas solares en murcia;11;0;0;10;1.35;http://www.hazmeprecio.com/presupuesto/instalacion-placas-solares/murcia;0.02;0.02;0.96;350000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.99
precios construccion casas;11;0;0;10;0.71;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.02;0.01;0.92;903000;0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
venta de espejos para gimnasio;11;0;0;10;1.42;http://www.hazmeprecio.com/presupuesto/espejos;0.02;0.02;0.79;627000;0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
suelo de hormigon pulido precio;11;10;-1;10;2.41;http://www.hazmeprecio.com/presupuesto/hormigon-pulido;0.02;0.04;0.85;41000;0.33,0.33,0.33,0.67,0.99,0.33,0.33,0.67,0.33,0.33,0.67,0.33
precios de pozos de agua;11;10;-1;10;0.80;http://www.hazmeprecio.com/presupuesto/construir-pozo;0.02;0.01;0.99;565000;0.99,0.50,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50
precio construcción metro cuadrado;11;10;-1;10;0.00;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.02;0.00;0.30;575000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
placas de pladur con aislante;11;0;0;10;0.00;http://www.hazmeprecio.com/presupuesto/aislamiento-pladur;0.02;0.00;0.75;105000;0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
instalacion de gas precios;11;13;2;10;0.00;http://www.hazmeprecio.com/presupuesto/instalacion-gas-natural;0.02;0.00;0.91;4030000;0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
parquets girona;13;13;0;50;0.92;http://www.hazmeprecio.com/presupuesto/instaladores-de-parquet/girona;0.02;0.01;0.61;186000;0.56,0.33,0.44,0.33,0.44,0.56,0.44,0.44,0.44,0.44,0.99,0.78
control de plagas cordoba;15;0;0;90;1.47;http://www.hazmeprecio.com/presupuesto/control-de-plagas/cordoba/cordoba;0.02;0.02;0.88;296000;0.65,0.82,0.99,0.82,0.41,0.41,0.41,0.28,0.53,0.28,0.24,0.53
precio metro cuadrado construido;13;0;0;50;0.04;http://www.hazmeprecio.com/presupuesto/construccion-vivienda-unifamiliar;0.02;0.00;0.16;407000;0.21,0.21,0.21,0.28,0.28,0.28,0.28,0.28,0.21,0.28,0.64,0.99
precio proyecto arquitecto;13;14;1;50;1.08;http://www.hazmeprecio.com/presupuesto/proyecto-arquitectura;0.02;0.01;0.73;657000;0.56,0.56,0.71,0.71,0.99,0.56,0.99,0.56,0.99,0.99,0.71,0.71
presupuesto cambiar bañera por ducha;13;14;1;50;2.14;http://www.hazmeprecio.com/presupuesto/cambiar-ba%C3%B1era-por-ducha;0.02;0.03;0.87;368000;0.99,0.56,0.78,0.22,0.33,0.33,0.44,0.56,0.56,0.56,0.78,0.33
precio de armarios empotrados;13;16;3;50;0.49;http://www.hazmeprecio.com/presupuesto/armarios-empotrados;0.02;0.00;0.93;6730000;0.71,0.43,0.71,0.71,0.71,0.71,0.99,0.71,0.71,0.43,0.71,0.71
hormigon impreso segovia;15;16;1;90;2.88;http://www.hazmeprecio.com/presupuesto/hormigon-impreso/segovia;0.02;0.05;0.49;48000;0.64,0.79,0.79,0.79,0.50,0.50,0.36,0.99,0.99,0.64,0.64,0.36
hormigon pulido interiores;13;0;0;50;1.28;http://www.hazmeprecio.com/presupuesto/hormigon-pulido;0.02;0.02;0.85;117000;0.21,0.14,0.14,0.36,0.64,0.50,0.99,0.64,0.14,0.14,0.14,0.28
precio falso techo;13;18;5;50;1.08;http://www.hazmeprecio.com/presupuesto/falsos-techos;0.02;0.01;0.46;372000;0.44,0.78,0.44,0.56,0.56,0.56,0.44,0.33,0.99,0.78,0.78,0.99
reformas badalona;13;15;2;50;4.63;http://www.hazmeprecio.com/empresas/reformas/barcelona/badalona;0.02;0.08;0.53;388000;0.45,0.36,0.36,0.45,0.27,0.18,0.64,0.64,0.82,0.36,0.99,0.82
presupuesto armario empotrado;16;14;-2;90;1.23;http://www.hazmeprecio.com/presupuesto/armarios-empotrados;0.02;0.02;0.69;194000;0.50,0.28,0.36,0.64,0.79,0.64,0.79,0.79,0.99,0.50,0.79,0.79
poner friso;16;16;0;90;0.38;http://www.hazmeprecio.com/presupuesto/poner-friso;0.02;0.00;0.05;173000;0.82,0.64,0.64,0.64,0.64,0.64,0.82,0.64,0.82,0.64,0.99,0.82
liner piscinas precio;16;16;0;90;0.63;http://www.hazmeprecio.com/presupuesto/liner-piscina;0.02;0.01;1.00;103000;0.33,0.33,0.99,0.99,0.67,0.33,0.24,0.19,0.33,0.10,0.19,0.33
encimera marmol;15;16;1;90;0.86;http://www.hazmeprecio.com/presupuesto/encimera-marmol;0.02;0.01;0.62;297000;0.53,0.41,0.41,0.41,0.41,0.41,0.65,0.82,0.53,0.53,0.82,0.99
presupuesto limpieza;13;11;-2;50;1.76;http://www.hazmeprecio.com/presupuesto/limpieza;0.02;0.03;0.68;20200000;0.43,0.99,0.71,0.71,0.43,0.28,0.71,0.71,0.43,0.43,0.71,0.99
armarios a medida bilbao;13;14;1;50;0.67;http://www.hazmeprecio.com/presupuesto/armarios-a-medida/vizcaya/bilbao;0.02;0.01;0.80;201000;0.78,0.44,0.56,0.78,0.33,0.33,0.56,0.56,0.78,0.78,0.99,0.78
instaladores electricos autorizados;13;0;0;50;2.02;http://www.hazmeprecio.com/empresas/instaladores-electricos-autorizados/barcelona/barcelona;0.02;0.03;0.84;102000;0.56,0.99,0.99,0.71,0.99,0.14,0.43,0.56,0.71,0.56,0.99,0.99
cierres aluminio;13;12;-1;50;1.37;http://www.hazmeprecio.com/presupuesto/cierre-de-aluminio;0.02;0.02;0.63;710000;0.71,0.56,0.71,0.43,0.56,0.71,0.56,0.99,0.71,0.71,0.99,0.99
uralitas de plastico;13;16;3;50;1.18;http://www.hazmeprecio.com/a-coru%C3%B1a/presupuesto-compra-uralitas-plastico-transparentes;0.02;0.02;0.48;75000;0.27,0.36,0.27,0.45,0.27,0.18,0.27,0.36,0.45,0.45,0.64,0.99
puertas de interior en asturias;13;11;-2;50;0.71;http://www.hazmeprecio.com/presupuesto/puertas-de-interior/asturias;0.02;0.01;0.62;617000;0.56,0.71,0.71,0.71,0.99,0.99,0.43,0.99,0.99,0.99,0.71,0.56
inmobiliaria muñiz;17;0;0;110;0.00;http://www.hazmeprecio.com/empresa/wwwapimunizcom;0.02;0.00;0.03;281000;0.82,0.53,0.65,0.65,0.82,0.53,0.65,0.82,0.82,0.82,0.99,0.82
fontaneros murcia;17;17;0;110;4.12;http://www.hazmeprecio.com/empresas/fontaneria/murcia/murcia;0.02;0.07;0.95;505000;0.99,0.36,0.36,0.64,0.79,0.64,0.64,0.64,0.79,0.64,0.99,0.99
puertas blindadas valencia;17;14;-3;110;0.65;http://www.hazmeprecio.com/presupuesto/puertas-blindadas/valencia;0.02;0.01;0.89;345000;0.53,0.53,0.82,0.82,0.82,0.65,0.65,0.53,0.65,0.65,0.99,0.82
hormigon impreso guadalajara;17;16;-1;110;2.71;http://www.hazmeprecio.com/presupuesto/hormigon-impreso/guadalajara;0.02;0.04;0.72;61000;0.99,0.65,0.99,0.82,0.99,0.82,0.41,0.65,0.53,0.41,0.41,0.65
microcemento cantabria;20;0;0;140;2.54;http://www.hazmeprecio.com/presupuesto/microcemento/cantabria;0.02;0.04;0.66;97000;0.67,0.24,0.33,0.43,0.33,0.33,0.81,0.99,0.81,0.81,0.67,0.81
tejado de madera;19;19;0;140;2.02;http://www.hazmeprecio.com/presupuesto/tejado-de-madera;0.02;0.03;0.69;656000;0.82,0.65,0.82,0.65,0.65,0.65,0.65,0.82,0.82,0.82,0.65,0.99
precio mosquiteras;19;18;-1;140;0.41;http://www.hazmeprecio.com/presupuesto/mosquiteras-enrollables;0.02;0.00;0.98;491000;0.18,0.44,0.67,0.99,0.54,0.23,0.28,0.18,0.10,0.13,0.13,0.13
vestir armarios;18;0;0;140;0.71;http://www.hazmeprecio.com/presupuesto/vestir-armarios/valencia;0.02;0.01;0.73;455000;0.99,0.99,0.65,0.82,0.99,0.82,0.82,0.82,0.99,0.53,0.99,0.65
reforma cocina precio;18;19;1;140;2.11;http://www.hazmeprecio.com/presupuesto/reforma-cocina;0.02;0.03;0.90;9290000;0.81,0.54,0.65,0.42,0.19,0.27,0.42,0.42,0.42,0.54,0.99,0.65
aticos en valdemoro;20;0;0;140;0.12;http://www.hazmeprecio.com/empresas/cerramientos-de-aticos/madrid/valdemoro;0.02;0.00;0.63;44000;0.81,0.52,0.81,0.81,0.52,0.67,0.99,0.52,0.33,0.52,0.67,0.52
domotica tenerife;7;8;1;10;1.01;http://www.hazmeprecio.com/presupuesto/instalacion-domotica/tenerife;0.02;0.01;0.72;131000;0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
instalacion electrica presupuesto;7;6;-1;10;0.00;http://www.hazmeprecio.com/presupuesto/cambiar-instalacion-electrica;0.02;0.00;0.20;280000;0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33
seguros de naves industriales;7;8;1;10;2.58;http://www.hazmeprecio.com/presupuesto/asegurar-nave-industrial;0.02;0.04;0.85;512000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99
cambiar cocina precio;7;0;0;10;1.19;http://www.hazmeprecio.com/presupuesto/reforma-cocina;0.02;0.01;0.59;59700000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.33,0.33,0.33,0.67
precios de cristal templado;7;0;0;10;0.98;http://www.hazmeprecio.com/presupuesto/cristal-templado;0.02;0.01;1.00;683000;0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
alarma local comercial;7;5;-2;10;5.96;http://www.hazmeprecio.com/presupuesto/alarma-local-comercial;0.02;0.09;0.95;469000;0.99,0.33,0.67,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33
reformas segovia;7;7;0;10;0.69;http://www.hazmeprecio.com/empresas/reformas/segovia;0.02;0.01;0.26;906000;0.20,0.20,0.20,0.40,0.20,0.20,0.40,0.20,0.20,0.20,0.40,0.99
presupuestos para casas;7;8;1;10;1.48;http://www.hazmeprecio.com/presupuesto/construccion-casa;0.02;0.02;0.86;8460000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99
reforma online;7;8;1;10;2.17;http://www.hazmeprecio.com/;0.02;0.03;0.59;26600000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
