Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
presupuesto de reforma baño;6;0;0;10;0.00;http://tumanitas.com/trabajos-de/reforma-bano;0.01;0.00;0.00;500000;0.99,0.75,0.50,0.25,0.25,0.25,0.00,0.25,0.25,0.25,0.00,0.00
presupuesto de reforma baño;5;4;-1;10;0.00;http://tumanitas.com/trabajos-de/reformas-banos;0.01;0.00;0.00;500000;0.99,0.75,0.50,0.25,0.25,0.25,0.00,0.25,0.25,0.25,0.00,0.00
lacar una puerta;14;14;0;70;0.98;http://tumanitas.com/trabajos-de/lacar-puertas;0.01;0.01;0.30;210000;0.99,0.99,0.78,0.78,0.99,0.78,0.78,0.78,0.78,0.78,0.99,0.56
reformas en bilbao;14;11;-3;70;1.68;http://tumanitas.com/trabajos-en/bilbao/reformas;0.01;0.01;0.84;563000;0.64,0.45,0.45,0.64,0.64,0.45,0.99,0.82,0.64,0.99,0.45,0.99
reformas donostia;14;16;2;70;1.06;http://tumanitas.com/trabajos-en/donostia-san-sebastian/reformas-banos;0.01;0.01;0.64;355000;0.36,0.99,0.36,0.50,0.36,0.36,0.28,0.36,0.50,0.28,0.79,0.79
trabajos de electricidad;14;14;0;70;1.47;http://tumanitas.com/trabajos-de/electricidad;0.01;0.01;0.60;19100000;0.64,0.50,0.64,0.50,0.28,0.14,0.36,0.64,0.50,0.50,0.79,0.99
pintura madrid;14;14;0;70;3.82;http://tumanitas.com/trabajos-en/madrid/pintura;0.01;0.04;0.79;20000000;0.78,0.78,0.56,0.78,0.56,0.56,0.78,0.78,0.99,0.78,0.56,0.78
pladur en sevilla;14;14;0;70;0.28;http://tumanitas.com/trabajos-en/provincia-de-sevilla/yeso-y-pladur;0.01;0.00;0.27;442000;0.19,0.24,0.99,0.24,0.24,0.43,0.67,0.52,0.14,0.10,0.14,0.19
proyectar poliuretano;14;11;-3;70;0.41;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.01;0.00;0.59;162000;0.64,0.27,0.18,0.36,0.18,0.36,0.45,0.64,0.82,0.82,0.99,0.82
tejas de pizarra;14;13;-1;70;1.56;http://blog.tumanitas.com/cubiertas-de-pizarra-y-cubiertas-de-teja-pros-y-contras/;0.01;0.01;0.78;422000;0.56,0.56,0.99,0.56,0.56,0.44,0.56,0.99,0.99,0.78,0.78,0.78
hacer una barbacoa de obra;14;14;0;70;0.00;http://tumanitas.com/trabajos-de/hacer-barbacoa-de-obra;0.01;0.00;0.09;483000;0.99,0.64,0.64,0.64,0.45,0.36,0.45,0.36,0.64,0.36,0.82,0.82
terrazas minimalistas;14;15;1;70;0.00;http://tumanitas.com/precios-de-reformas/reformas/terrazas-minimalistas;0.01;0.00;0.07;701000;0.99,0.78,0.78,0.56,0.78,0.78,0.78,0.56,0.78,0.22,0.78,0.78
precio reforma integral baño;11;0;0;10;3.35;http://tumanitas.com/trabajos-de/reformas-banos;0.01;0.03;0.98;356000;0.50,0.50,0.99,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.99
reforma viviendas;11;11;0;10;1.56;http://tumanitas.com/p/subvenciones-ayudas-reformas.html;0.01;0.01;0.82;27900000;0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99,0.99,0.99
presupuesto reformar casa;11;8;-3;10;2.04;http://tumanitas.com/trabajos-de/reforma-vivienda;0.01;0.02;0.84;505000;0.99,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.99
instalacion electrica presupuesto;11;7;-4;10;0.00;http://tumanitas.com/trabajos-de/instalacion-electrica;0.01;0.00;0.20;280000;0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33
reforma piso presupuesto;11;11;0;10;0.00;http://tumanitas.com/trabajos-de/reforma-vivienda;0.01;0.00;0.87;703000;0.99,0.33,0.33,0.67,0.67,0.67,0.99,0.33,0.33,0.33,0.33,0.33
presupuestos de aire acondicionado;11;11;0;10;1.32;http://tumanitas.com/trabajos-de/aire-acondicionado;0.01;0.01;0.89;793000;0.25,0.25,0.25,0.99,0.50,0.25,0.25,0.50,0.25,0.25,0.25,0.25
hierro para rejas precio;11;0;0;10;0.47;http://tumanitas.com/precios-de-reformas/carpinteria-metalica/rejas-de-hierro;0.01;0.00;0.69;468000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
porches de madera valladolid;11;11;0;10;0.77;http://tumanitas.com/trabajos-en/provincia-de-valladolid/pergolas-y-porches;0.01;0.00;0.60;200000;0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
sika proof;11;14;3;10;0.00;http://blog.tumanitas.com/sistema-para-impermeabilizar-cimientos/sikaproof/;0.01;0.00;0.09;309000;0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.99,0.99,0.00,0.99,0.99
empresas de pladur en valencia;11;11;0;10;0.44;http://tumanitas.com/trabajos-en/provincia-de-valencia/yeso-y-pladur;0.01;0.00;0.48;411000;0.33,0.33,0.33,0.33,0.67,0.33,0.99,0.33,0.33,0.67,0.33,0.67
precio por tapizar un sillon;11;0;0;10;0.83;http://tumanitas.com/trabajos-de/tapizar-sofa;0.01;0.00;0.36;537000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
reformas de baños sevilla;11;12;1;10;1.84;http://tumanitas.com/trabajos-en/provincia-de-sevilla/reformas-banos;0.01;0.01;0.81;617000;0.99,0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50
solera seca pladur;11;0;0;10;0.51;http://blog.tumanitas.com/soleras-secas-ventajas-e-incovenientes/;0.01;0.00;0.07;9000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50
presupuesto pladur;13;14;1;50;1.72;http://tumanitas.com/trabajos-de/yeso-y-pladur;0.01;0.01;0.28;420000;0.99,0.56,0.71,0.71,0.71,0.56,0.99,0.71,0.71,0.71,0.99,0.99
reformas de pisos en zaragoza;13;14;1;50;1.45;http://tumanitas.com/trabajos-en/zaragoza/reformas;0.01;0.01;0.72;671000;0.18,0.28,0.99,0.53,0.12,0.12,0.06,0.28,0.41,0.12,0.24,0.65
pladur tenerife;13;15;2;50;1.01;http://tumanitas.com/trabajos-en/tenerife/yeso-y-pladur;0.01;0.01;0.14;424000;0.78,0.78,0.56,0.56,0.56,0.56,0.78,0.56,0.56,0.33,0.56,0.99
pladur girona;15;16;1;90;0.82;http://tumanitas.com/trabajos-en/provincia-de-girona/yeso-y-pladur;0.01;0.00;0.39;410000;0.19,0.27,0.27,0.19,0.27,0.19,0.35,0.19,0.42,0.99,0.54,0.42
como alicatar una cocina;16;16;0;90;0.17;http://blog.tumanitas.com/como-alicatar-paredes/;0.01;0.00;0.14;387000;0.28,0.24,0.28,0.24,0.24,0.41,0.65,0.82,0.99,0.65,0.41,0.53
estanterias de cremallera;16;15;-1;90;0.53;http://blog.tumanitas.com/equipar-el-taller-con-estanterias-de-cremallera/;0.01;0.00;0.87;248000;0.50,0.50,0.64,0.50,0.50,0.50,0.64,0.64,0.99,0.50,0.79,0.79
reformas girona;13;0;0;50;1.20;http://tumanitas.com/trabajos-en/provincia-de-girona/reformas-banos;0.01;0.01;0.64;894000;0.99,0.56,0.56,0.56,0.56,0.28,0.99,0.43,0.43,0.71,0.71,0.71
leroy merlin termo electrico;15;0;0;90;0.12;http://tumanitas.com/trabajos-de/instalar-termo-electrico;0.01;0.00;0.28;8000;0.79,0.64,0.50,0.64,0.64,0.50,0.64,0.64,0.79,0.99,0.99,0.64
cerrar terraza atico;16;15;-1;90;1.38;http://tumanitas.com/trabajos-de/cerramiento-terraza-atico;0.01;0.01;0.77;173000;0.82,0.27,0.99,0.82,0.99,0.82,0.99,0.64,0.36,0.45,0.82,0.64
yeso o escayola;13;0;0;50;0.00;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.01;0.00;0.08;402000;0.56,0.56,0.71,0.56,0.71,0.99,0.71,0.71,0.71,0.56,0.99,0.71
montaje suelo laminado;13;0;0;50;1.85;http://tumanitas.com/trabajos-de/instalar-suelo-laminado;0.01;0.01;0.39;80000;0.56,0.56,0.44,0.44,0.33,0.56,0.44,0.33,0.99,0.99,0.78,0.99
interiorismo minimalista;16;16;0;90;0.87;http://tumanitas.com/fotos-reformas/interiorismo-minimalista;0.01;0.00;0.27;323000;0.99,0.50,0.50,0.50,0.64,0.50,0.50,0.79,0.79,0.36,0.64,0.64
pintores mallorca;13;13;0;50;1.44;http://tumanitas.com/trabajos-en/palma-de-mallorca/pintura;0.01;0.01;0.71;425000;0.14,0.14,0.19,0.19,0.10,0.19,0.19,0.99,0.33,0.14,0.19,0.24
lacar puerta;13;11;-2;50;1.35;http://tumanitas.com/trabajos-de/lacar-puertas;0.01;0.01;0.31;197000;0.44,0.56,0.56,0.56,0.78,0.99,0.78,0.56,0.78,0.56,0.78,0.56
presupuesto alisar paredes;13;14;1;50;1.03;http://tumanitas.com/trabajos-de/alisar-paredes;0.01;0.01;0.69;115000;0.56,0.43,0.56,0.43,0.71,0.56,0.99,0.71,0.99,0.56,0.71,0.71
tambor lavadora suelto;15;16;1;90;0.00;http://tumanitas.com/trabajos/reparar-tambor-de-lavadora-descolgado;0.01;0.00;0.10;14000;0.18,0.12,0.41,0.41,0.41,0.82,0.99,0.82,0.65,0.41,0.28,0.53
carpinteria aluminio sevilla;13;14;1;50;0.65;http://tumanitas.com/trabajos-en/sevilla/carpinteria-metalica;0.01;0.00;0.54;410000;0.71,0.43,0.71,0.56,0.56,0.99,0.71,0.71,0.71,0.71,0.71,0.99
cuanto cuesta un armario empotrado;13;12;-1;50;0.56;http://tumanitas.com/trabajos-de/armario-empotrado;0.01;0.00;0.48;39000;0.99,0.71,0.71,0.71,0.56,0.71,0.71,0.99,0.99,0.56,0.71,0.71
ebanista madrid;17;18;1;110;0.52;http://tumanitas.com/manitas/ebanista-madrid;0.01;0.00;0.75;240000;0.27,0.35,0.19,0.35,0.19,0.35,0.54,0.54,0.54,0.54,0.99,0.65
pintar ventanas de aluminio;17;17;0;110;0.56;http://blog.tumanitas.com/renovar-ventanas-de-aluminio/;0.01;0.00;0.15;485000;0.65,0.53,0.53,0.41,0.41,0.53,0.41,0.53,0.99,0.99,0.99,0.99
presupuesto construccion casa;19;20;1;140;0.90;http://tumanitas.com/trabajos-de/construccion;0.01;0.00;0.87;620000;0.82,0.65,0.99,0.65,0.65,0.82,0.99,0.65,0.65,0.65,0.82,0.82
cambiar encimera cocina;18;0;0;140;0.93;http://tumanitas.com/trabajos-de/cambiar-encimera-cocina;0.01;0.00;0.56;485000;0.81,0.52,0.43,0.52,0.67,0.67,0.67,0.67,0.67,0.67,0.99,0.81
buscar trabajos;18;0;0;140;0.28;http://tumanitas.com/ultimos-trabajos;0.01;0.00;0.74;54700000;0.82,0.65,0.82,0.82,0.53,0.65,0.99,0.82,0.82,0.53,0.99,0.82
calentador electrico leroy merlin;18;0;0;140;0.15;http://tumanitas.com/trabajos-de/instalar-termo-electrico;0.01;0.00;0.32;7000;0.82,0.53,0.65,0.65,0.65,0.53,0.53,0.53,0.99,0.99,0.99,0.82
precio placas de pladur;18;18;0;140;0.50;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.01;0.00;0.40;194000;0.67,0.67,0.52,0.52,0.52,0.43,0.81,0.67,0.81,0.81,0.99,0.81
colocar tela asfaltica;19;0;0;140;0.00;http://tumanitas.com/trabajos-de/tela-asfaltica-tejado;0.01;0.00;0.11;25000;0.52,0.52,0.67,0.67,0.81,0.81,0.99,0.81,0.67,0.67,0.52,0.52
cuanto cuesta una cocina;20;0;0;140;0.82;http://tumanitas.com/precios-de-reformas/cocina;0.01;0.00;0.28;1750000;0.82,0.65,0.53,0.65,0.65,0.65,0.82,0.65,0.99,0.65,0.99,0.99
reformar el baño;18;0;0;140;1.70;http://tumanitas.com/trabajos-de/reformas-banos;0.01;0.01;0.83;13200000;0.54,0.54,0.54,0.54,0.42,0.54,0.54,0.54,0.65,0.27,0.65,0.99
presupuesto aire acondicionado;18;0;0;140;2.87;http://tumanitas.com/trabajos-de/aire-acondicionado;0.01;0.02;0.91;808000;0.65,0.54,0.65,0.99,0.81,0.42,0.54,0.35,0.35,0.27,0.42,0.27
presupuesto de pintura de casas;7;6;-1;10;0.00;http://tumanitas.com/trabajos-de/pintura;0.01;0.00;0.00;638000;0.00,0.99,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
pintores precios;7;9;2;10;0.17;http://tumanitas.com/precios-de-reformas/pintura;0.01;0.00;0.80;748000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
microcemento para paredes;7;8;1;10;1.73;http://blog.tumanitas.com/como-revestir-paredes-de-microcemento/;0.01;0.01;1.00;386000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
traslado muebles;7;7;0;10;1.96;http://tumanitas.com/trabajos-de/mudanzas-transporte;0.01;0.01;0.86;9080000;0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.99
reformar baño presupuesto;7;7;0;10;1.56;http://tumanitas.com/trabajos-de/reformas-banos;0.01;0.01;0.89;394000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
presupuesto de reforma de baño;7;0;0;10;1.93;http://tumanitas.com/trabajos-de/reformas-banos;0.01;0.01;0.88;500000;0.33,0.33,0.33,0.33,0.67,0.99,0.67,0.33,0.33,0.67,0.67,0.67
cambio instalacion electrica;7;0;0;10;0.00;http://tumanitas.com/precios-de-reformas/electricidad/instalaciones-electricas;0.01;0.00;0.35;1300000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
hacer un presupuesto de obra;7;0;0;10;0.00;http://tumanitas.com/p/hacer-buen-presupuesto.html;0.01;0.00;0.47;31300000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50
necesito presupuesto;7;0;0;10;1.64;http://tumanitas.com/trabajos-de/necesito-albanil;0.01;0.01;0.59;1290000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.50,0.50,0.99
presupuestos gratis de reformas;7;7;0;10;5.01;http://tumanitas.com/;0.01;0.04;0.86;822000;0.33,0.33,0.67,0.67,0.33,0.33,0.99,0.33,0.33,0.33,0.33,0.33
pintores en mallorca;12;14;2;30;0.92;http://tumanitas.com/trabajos-en/palma-de-mallorca/pintura;0.01;0.00;0.62;423000;0.99,0.40,0.60,0.40,0.60,0.40,0.40,0.60,0.60,0.20,0.60,0.60
reformas palma;12;12;0;30;1.49;http://tumanitas.com/trabajos-en/palma-de-mallorca/reformas;0.01;0.01;0.56;799000;0.99,0.60,0.40,0.60,0.80,0.80,0.60,0.60,0.80,0.60,0.80,0.60
reformas palma de mallorca;12;15;3;30;1.28;http://tumanitas.com/trabajos-en/palma-de-mallorca/reformas;0.01;0.01;0.54;443000;0.40,0.60,0.60,0.40,0.60,0.40,0.80,0.40,0.99,0.40,0.60,0.99
naturgen;12;11;-1;30;0.00;http://tumanitas.com/manitas/naturgen-jardineria;0.01;0.00;0.00;8000;0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.99
presupuesto pintura casa;12;15;3;30;2.64;http://tumanitas.com/trabajos-de/pintura;0.01;0.02;0.82;909000;0.14,0.14,0.28,0.28,0.99,0.14,0.43,0.14,0.43,0.14,0.71,0.99
microcemento asturias;12;12;0;30;1.23;http://tumanitas.com/trabajos-en/asturias/suelo-microcemento;0.01;0.01;0.86;63000;0.60,0.60,0.40,0.40,0.40,0.60,0.40,0.60,0.40,0.60,0.99,0.40
suelos resistentes;12;12;0;30;0.61;http://blog.tumanitas.com/suelos-de-silestone-resistentes-decorativos-y-exclusivos/;0.01;0.00;0.44;763000;0.75,0.50,0.75,0.99,0.50,0.75,0.99,0.99,0.99,0.50,0.75,0.75
presupuesto de toldos;12;0;0;30;0.64;http://tumanitas.com/trabajos-de/toldos-2;0.01;0.00;0.75;824000;0.40,0.60,0.99,0.99,0.60,0.40,0.40,0.20,0.20,0.20,0.20,0.40
rejas hierro;12;0;0;30;0.85;http://tumanitas.com/precios-de-reformas/carpinteria-metalica/rejas-de-hierro;0.01;0.00;0.55;551000;0.99,0.60,0.80,0.60,0.80,0.80,0.60,0.40,0.40,0.60,0.60,0.60
precios lana de roca;12;18;6;30;0.66;http://tumanitas.com/precios-de-reformas/aislamientos/lana-de-roca;0.01;0.00;0.73;359000;0.99,0.75,0.75,0.75,0.75,0.99,0.50,0.75,0.99,0.99,0.99,0.75
pintura para poliester;12;12;0;30;0.30;http://blog.tumanitas.com/piscinas-de-poliester-como-pintarlas/;0.01;0.00;0.60;689000;0.60,0.80,0.99,0.80,0.60,0.60,0.60,0.60,0.40,0.20,0.60,0.80
precio reforma cocina completa;13;14;1;40;1.96;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.01;0.01;0.77;415000;0.71,0.99,0.56,0.56,0.43,0.56,0.71,0.56,0.71,0.28,0.43,0.43
lacar puertas barnizadas;17;0;0;90;0.78;http://tumanitas.com/trabajos/lacar-5-puertas-de-madera-barnizadas;0.01;0.00;0.53;101000;0.53,0.65,0.28,0.28,0.24,0.65,0.41,0.28,0.53,0.41,0.99,0.99
coste reforma cocina;13;16;3;40;3.71;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.01;0.03;0.81;389000;0.80,0.80,0.40,0.80,0.80,0.80,0.80,0.80,0.99,0.99,0.99,0.80
ayudas junta de andalucia vivienda;13;12;-1;40;0.40;http://tumanitas.com/p/subvenciones-ayudas-reformas.html;0.01;0.00;0.16;254000;0.11,0.22,0.44,0.33,0.22,0.33,0.22,0.56,0.78,0.78,0.99,0.56
cocinas donostia;13;13;0;40;0.39;http://tumanitas.com/trabajos-en/donostia-san-sebastian/reformas-cocinas;0.01;0.00;0.74;198000;0.56,0.43,0.56,0.28,0.56,0.28,0.71,0.56,0.99,0.56,0.56,0.71
precios cocina;13;13;0;40;0.36;http://tumanitas.com/precios-de-reformas/cocina;0.01;0.00;0.90;89700000;0.71,0.43,0.43,0.43,0.56,0.56,0.28,0.56,0.99,0.28,0.71,0.71
obligaciones de un administrador de fincas;13;12;-1;40;0.00;http://blog.tumanitas.com/administradores-de-fincas-%C2%BFque-obligaciones-tienen/;0.01;0.00;0.21;412000;0.60,0.99,0.80,0.99,0.80,0.60,0.40,0.40,0.60,0.40,0.80,0.99
cocinas y precios;13;13;0;40;0.37;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.01;0.00;0.92;1160000;0.56,0.56,0.43,0.43,0.28,0.43,0.71,0.28,0.56,0.56,0.99,0.71
precio de pintura;14;0;0;50;0.38;http://tumanitas.com/precios-de-reformas/pintura;0.01;0.00;1.00;19500000;0.71,0.99,0.99,0.56,0.71,0.71,0.71,0.71,0.56,0.56,0.71,0.71
chimeneas esquina;16;19;3;70;0.19;http://tumanitas.com/fotos-reformas/chimeneas-esquina;0.01;0.00;0.46;397000;0.45,0.36,0.36,0.64,0.27,0.36,0.64,0.45,0.82,0.64,0.99,0.82
fotos armarios empotrados;16;0;0;70;0.56;http://tumanitas.com/fotos-reformas/armarios-empotrados-obra;0.01;0.00;0.46;6890000;0.78,0.56,0.99,0.56,0.44,0.44,0.78,0.99,0.99,0.56,0.78,0.99
baños alicatados;14;0;0;50;0.00;http://tumanitas.com/trabajos-de/solados-alicatados-bano;0.01;0.00;0.12;366000;0.56,0.44,0.44,0.56,0.44,0.44,0.56,0.56,0.78,0.44,0.99,0.99
puertas en blanco;16;0;0;70;0.75;http://tumanitas.com/trabajos-de/lacar-puertas;0.01;0.00;0.81;27400000;0.78,0.44,0.78,0.56,0.56,0.56,0.56,0.56,0.99,0.56,0.99,0.99
estanterias cremallera;15;15;0;70;0.43;http://blog.tumanitas.com/equipar-el-taller-con-estanterias-de-cremallera/;0.01;0.00;0.72;60000;0.99,0.44,0.78,0.56,0.78,0.56,0.78,0.44,0.56,0.56,0.56,0.78
instalar un termo electrico;14;0;0;50;1.21;http://tumanitas.com/trabajos-de/instalar-termo-electrico;0.01;0.00;0.32;185000;0.71,0.71,0.71,0.99,0.71,0.56,0.56,0.71,0.99,0.99,0.99,0.56
toldos en ciudad real;16;18;2;70;0.75;http://tumanitas.com/trabajos-en/provincia-de-ciudad-real/toldos-2;0.01;0.00;0.89;550000;0.99,0.99,0.53,0.41,0.28,0.18,0.28,0.18,0.18,0.06,0.06,0.18
pladur las palmas;15;15;0;70;0.36;http://tumanitas.com/trabajos-de/yeso-y-pladur/las%20palmas-de-gran-canaria;0.01;0.00;0.14;364000;0.99,0.78,0.99,0.99,0.78,0.99,0.78,0.33,0.78,0.56,0.78,0.99
carpinteria metalica alicante;14;13;-1;50;0.52;http://tumanitas.com/trabajos-en/alicante/carpinteria-metalica;0.01;0.00;0.73;192000;0.56,0.56,0.71,0.99,0.56,0.43,0.99,0.56,0.43,0.56,0.99,0.56
reformas en salamanca;16;15;-1;70;1.71;http://tumanitas.com/trabajos-en/salamanca/reformas;0.01;0.01;0.87;1110000;0.79,0.99,0.50,0.28,0.79,0.28,0.28,0.36,0.50,0.28,0.64,0.36
persianas antiguas;14;15;1;50;0.00;http://tumanitas.com/fotos-reformas/persianas-antiguas;0.01;0.00;0.37;934000;0.43,0.43,0.43,0.56,0.71,0.56,0.99,0.71,0.99,0.56,0.71,0.71
reforma cuarto de baño;18;0;0;110;1.87;http://tumanitas.com/trabajos-de/reforma-bano;0.00;0.01;0.81;639000;0.65,0.65,0.65,0.65,0.65,0.41,0.82,0.53,0.41,0.53,0.82,0.99
hacer un armario empotrado;18;19;1;110;0.00;http://tumanitas.com/trabajos-de/armario-empotrado;0.00;0.00;0.17;571000;0.64,0.28,0.64,0.79,0.79,0.99,0.79,0.99,0.99,0.79,0.50,0.64
como pintar puertas en blanco;19;19;0;110;0.00;http://tumanitas.com/trabajos-de/lacar-puertas-blanco;0.00;0.00;0.10;663000;0.19,0.12,0.19,0.65,0.54,0.42,0.15,0.12,0.19,0.35,0.81,0.99
azulejos keraben;19;0;0;110;0.01;http://tumanitas.com/trabajos-en/provincia-de-caceres/azulejos-keraben;0.00;0.00;0.10;193000;0.82,0.65,0.82,0.53,0.65,0.41,0.65,0.82,0.53,0.41,0.82,0.99
decorar jarrones;18;0;0;110;0.00;http://blog.tumanitas.com/ideas-para-decorar-con-jarrones/;0.00;0.00;0.14;583000;0.79,0.79,0.79,0.64,0.79,0.79,0.64,0.99,0.99,0.99,0.99,0.99
precio tabique pladur;19;0;0;110;0.53;http://tumanitas.com/trabajos-de/hacer-tabiques-de-pladur;0.00;0.00;0.24;64000;0.99,0.79,0.50,0.50,0.64,0.64,0.50,0.50,0.99,0.99,0.99,0.99
placa pladur precio;20;19;-1;110;0.28;http://tumanitas.com/precios-de-reformas/reformas/pladur-yeso-laminado-y-placas-de-escayola;0.00;0.00;0.36;113000;0.99,0.53,0.53,0.53,0.53,0.53,0.53,0.82,0.53,0.65,0.82,0.65
cubrir terraza;18;0;0;110;1.79;http://tumanitas.com/fotos-reformas/cubrir-terraza;0.00;0.01;0.70;481000;0.99,0.53,0.65,0.65,0.65,0.53,0.82,0.65,0.99,0.53,0.82,0.65
chimenea esquina;18;18;0;110;0.39;http://tumanitas.com/fotos-reformas/chimeneas-esquina;0.00;0.00;0.46;568000;0.41,0.53,0.41,0.28,0.41,0.41,0.41,0.99,0.99,0.99,0.82,0.82
como hacer barbacoa de obra;19;18;-1;110;0.32;http://tumanitas.com/trabajos-de/hacer-barbacoa-de-obra;0.00;0.00;0.08;448000;0.99,0.82,0.82,0.41,0.82,0.41,0.53,0.65,0.65,0.53,0.99,0.65
presupuestos gratis;18;18;0;110;1.31;http://tumanitas.com/;0.00;0.00;0.73;8820000;0.52,0.81,0.99,0.81,0.43,0.33,0.52,0.52,0.43,0.43,0.33,0.43
reformar una cocina precio;10;0;0;10;1.47;http://tumanitas.com/precios-de-reformas/reformas-cocinas;0.00;0.01;0.90;9680000;0.67,0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.33,0.33,0.67,0.33
instalacion electrica presupuesto;10;0;0;10;0.00;http://tumanitas.com/trabajos-de/cambiar-instalacion-electrica;0.00;0.00;0.20;280000;0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.99,0.67,0.33,0.33,0.33
como presupuestar una instalacion electrica;10;0;0;10;0.00;http://tumanitas.com/trabajos-de/instalacion-electrica;0.00;0.00;0.18;700000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
precios pintores;10;0;0;10;0.54;http://tumanitas.com/precios-de-reformas/pintura;0.00;0.00;0.70;733000;0.33,0.33,0.33,0.33,0.33,0.99,0.33,0.67,0.33,0.33,0.33,0.67
presupuestos energia solar;8;5;-3;10;0.00;http://tumanitas.com/trabajos-de/energia-solar;0.00;0.00;0.87;179000;0.99,0.33,0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33
maquina poliuretano proyectado;9;10;1;10;0.00;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.00;0.00;0.59;31000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.99
reformar baño presupuesto;8;8;0;10;1.56;http://tumanitas.com/trabajos-de/reforma-bano;0.00;0.01;0.89;394000;0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
presupuesto construcción;8;11;3;10;0.00;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.56;52300000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50
presupuesto de baños;8;9;1;10;2.31;http://tumanitas.com/trabajos-de/reformas-banos;0.00;0.01;0.82;7950000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto de puertas;10;0;0;10;0.00;http://tumanitas.com/trabajos-de/lacar-puertas;0.00;0.00;0.81;14900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
puerta que se cierra sola;9;9;0;10;0.00;http://blog.tumanitas.com/trucos-para-arreglar-puertas-rebeldes/;0.00;0.00;0.01;460000;0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.99
hierro rejas;10;9;-1;10;0.00;http://tumanitas.com/precios-de-reformas/carpinteria-metalica/rejas-de-hierro;0.00;0.00;0.00;618000;0.00,0.99,0.00,0.99,0.99,0.00,0.99,0.99,0.99,0.00,0.00,0.00
presupuesto pergola;8;7;-1;10;1.81;http://tumanitas.com/trabajos-de/pergolas-y-porches;0.00;0.01;0.84;163000;0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
pladur en alicante;9;9;0;10;0.00;http://tumanitas.com/trabajos-en/alicante/yeso-y-pladur;0.00;0.00;0.32;441000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50
tableros aislantes;9;10;1;10;0.00;http://blog.tumanitas.com/tableros-aislantes-de-fibra-de-madera-economicos-y-ecologicos/;0.00;0.00;0.45;446000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
