Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
domus decoracion;12;11;-1;70;0.00;http://www.habitissimo.es/domus-decoracion;0.00;0.00;0.15;157000;0.64,0.64,0.64,0.45,0.82,0.64,0.99,0.64,0.82,0.64,0.82,0.64
empresas ascensores;12;15;3;70;2.63;http://www.habitissimo.es/empresas/ascensores/barcelona;0.00;0.00;0.94;654000;0.78,0.78,0.78,0.78,0.78,0.33,0.78,0.56,0.78,0.56,0.78,0.99
cotegran colores;12;14;2;70;0.01;http://www.habitissimo.es/cotegran-fachada_s;0.00;0.00;0.14;4000;0.28,0.41,0.99,0.82,0.82,0.28,0.24,0.28,0.41,0.41,0.18,0.18
toldos cantabria;12;0;0;70;0.83;http://www.habitissimo.es/empresas/toldos/cantabria;0.00;0.00;0.74;616000;0.45,0.82,0.64,0.99,0.99,0.82,0.82,0.45,0.45,0.45,0.45,0.64
arquitectos castellon;12;12;0;70;1.06;http://precio.habitissimo.es/arquitectos/castellon;0.00;0.00;0.43;535000;0.50,0.28,0.36,0.28,0.50,0.36,0.79,0.79,0.99,0.36,0.36,0.50
hilti alicante;12;12;0;70;0.00;http://www.habitissimo.es/hilti/distribuidores;0.00;0.00;0.16;120000;0.99,0.64,0.64,0.45,0.64,0.45,0.45,0.64,0.64,0.45,0.45,0.45
poner techo de pladur;12;12;0;70;0.00;http://preguntas.habitissimo.es/pregunta/techo-de-pladur-en-bano;0.00;0.00;0.10;164000;0.18,0.45,0.36,0.64,0.82,0.82,0.99,0.64,0.45,0.45,0.45,0.36
daitsu españa;12;10;-2;70;0.00;http://www.habitissimo.es/daitsu;0.00;0.00;0.21;263000;0.27,0.45,0.82,0.99,0.45,0.45,0.27,0.64,0.45,0.82,0.82,0.36
armario pladur;12;12;0;70;0.00;http://fotos.habitissimo.es/pladur;0.00;0.00;0.15;220000;0.82,0.64,0.64,0.64,0.45,0.64,0.45,0.64,0.64,0.45,0.99,0.82
divatto pamplona;12;11;-1;70;0.11;http://www.habitissimo.es/divatto-pamplona;0.00;0.00;0.07;5000;0.64,0.64,0.64,0.36,0.36,0.64,0.99,0.82,0.36,0.27,0.36,0.36
escalera de obra;12;11;-1;70;7.17;http://www.habitissimo.es/presupuestos/hacer-escalera-obra;0.00;0.01;0.06;944000;0.99,0.71,0.99,0.99,0.71,0.99,0.71,0.99,0.99,0.99,0.99,0.99
empresas de casas prefabricadas;12;12;0;70;0.44;http://www.habitissimo.es/empresas/construccion-casas-prefabricadas/madrid;0.00;0.00;0.75;924000;0.56,0.56,0.99,0.44,0.78,0.78,0.99,0.78,0.78,0.33,0.99,0.99
reparar esmalte bañera;12;11;-1;70;0.51;http://www.habitissimo.es/presupuestos/esmaltar-banera/barcelona;0.00;0.00;0.54;20000;0.78,0.56,0.44,0.44,0.78,0.99,0.78,0.44,0.78,0.78,0.99,0.44
presupuestos de mudanzas;12;0;0;70;6.70;http://precio.habitissimo.es/mudanzas-viviendas/zaragoza;0.00;0.01;0.90;512000;0.65,0.28,0.99,0.41,0.18,0.24,0.41,0.41,0.41,0.12,0.24,0.28
piscinas ciudad real;12;10;-2;70;0.72;http://www.habitissimo.es/presupuestos/construccion-piscinas/ciudad-real;0.00;0.00;0.60;933000;0.28,0.24,0.53,0.99,0.99,0.53,0.28,0.12,0.18,0.18,0.28,0.18
divatto oviedo;12;14;2;70;0.00;http://www.habitissimo.es/divatto-asturias-oviedo-foncalada;0.00;0.00;0.04;15000;0.99,0.45,0.45,0.45,0.36,0.45,0.64,0.82,0.82,0.64,0.82,0.64
precio guardamuebles madrid;12;8;-4;70;5.12;http://precio.habitissimo.es/guardamuebles;0.00;0.00;0.92;319000;0.71,0.99,0.99,0.99,0.56,0.71,0.71,0.71,0.99,0.71,0.71,0.99
muebles vicente logroño;12;11;-1;70;0.09;http://www.habitissimo.es/kibuc-vicente-logroo-c-eibar;0.00;0.00;0.14;123000;0.64,0.36,0.45,0.36,0.64,0.64,0.64,0.82,0.64,0.64,0.99,0.64
pavimentos rusticos;12;13;1;70;0.56;http://fotos.habitissimo.es/suelos-rusticos;0.00;0.00;0.48;454000;0.99,0.78,0.56,0.56,0.56,0.78,0.56,0.56,0.78,0.78,0.56,0.78
poceros en madrid;12;14;2;70;10.81;http://www.habitissimo.es/empresas/poceros/madrid;0.00;0.01;0.93;179000;0.50,0.50,0.36,0.64,0.64,0.36,0.64,0.79,0.64,0.28,0.50,0.99
mudanzas en tenerife;12;0;0;70;1.65;http://precio.habitissimo.es/mudanzas-viviendas/santa-cruz-de-tenerife;0.00;0.00;0.95;610000;0.45,0.64,0.99,0.64,0.64,0.45,0.45,0.64,0.82,0.64,0.64,0.64
saltoki precios;12;20;8;70;0.44;http://www.habitissimo.es/saltoki-cornelia;0.00;0.00;0.26;8000;0.78,0.78,0.78,0.78,0.56,0.33,0.56,0.78,0.99,0.99,0.56,0.78
tanatorio nereo alisal;12;10;-2;70;0.00;http://www.habitissimo.es/ideas/tanatorio-nereo-hnos-torrelavega;0.00;0.00;0.00;0;0.65,0.41,0.24,0.28,0.99,0.99,0.28,0.18,0.18,0.28,0.65,0.28
arquitectos gijon;12;12;0;70;0.94;http://www.habitissimo.es/empresas/arquitectos/asturias/gijon;0.00;0.00;0.42;407000;0.28,0.28,0.28,0.41,0.24,0.53,0.41,0.28,0.28,0.41,0.53,0.99
inmobiliaria bravo medina de pomar;12;12;0;70;0.00;http://www.habitissimo.es/inmobiliaria-bravo;0.00;0.00;0.07;12000;0.64,0.82,0.82,0.82,0.45,0.99,0.99,0.64,0.64,0.45,0.45,0.45
gas natural alcala de henares;12;12;0;70;2.71;http://www.habitissimo.es/empresas/gas/madrid/alcala-de-henares;0.00;0.00;0.44;84000;0.78,0.78,0.78,0.56,0.78,0.44,0.78,0.78,0.78,0.78,0.78,0.99
carpinteria madera madrid;12;8;-4;70;1.54;http://www.habitissimo.es/empresas/carpinteria-madera/madrid;0.00;0.00;0.78;812000;0.99,0.41,0.28,0.18,0.41,0.24,0.41,0.41,0.28,0.24,0.28,0.28
pvc cortizo;12;11;-1;70;0.00;http://www.habitissimo.es/ventanas-pvc-cortizo_s;0.00;0.00;0.04;50000;0.44,0.56,0.78,0.44,0.44,0.22,0.78,0.78,0.99,0.99,0.99,0.99
albañiles baratos;12;15;3;70;1.28;http://precio.habitissimo.es/albaniles/barcelona;0.00;0.00;0.77;789000;0.82,0.18,0.18,0.65,0.41,0.41,0.65,0.65,0.99,0.28,0.12,0.24
mudanzas en cadiz;12;12;0;70;1.12;http://www.habitissimo.es/presupuestos/mudanzas/cadiz;0.00;0.00;0.87;424000;0.50,0.36,0.36,0.64,0.50,0.36,0.99,0.64,0.64,0.36,0.28,0.21
silla ikea niños;12;13;1;70;0.00;http://www.habitissimo.es/ideas/19-mejores-hacks-ikea;0.00;0.00;0.01;453000;0.21,0.07,0.21,0.21,0.36,0.36,0.79,0.64,0.64,0.79,0.99,0.79
empresas de limpieza en santander;12;0;0;70;0.84;http://www.habitissimo.es/empresas/limpieza/cantabria;0.00;0.00;0.92;860000;0.56,0.78,0.56,0.56,0.44,0.56,0.56,0.99,0.78,0.56,0.78,0.56
podar pinos;12;13;1;70;1.75;http://www.habitissimo.es/presupuestos/podar-o-tirar-arboles/barcelona;0.00;0.00;0.39;69000;0.82,0.45,0.64,0.36,0.45,0.82,0.64,0.82,0.64,0.64,0.99,0.64
automatismos alhambra;12;13;1;70;0.31;http://www.habitissimo.es/automatismos-alhambra;0.00;0.00;0.14;26000;0.45,0.64,0.64,0.82,0.64,0.45,0.64,0.82,0.45,0.36,0.64,0.99
instalacion aire acondicionado por conductos;12;15;3;70;2.00;http://www.habitissimo.es/presupuestos/instalar-solo-conductos-aire-acondicionado;0.00;0.00;0.69;142000;0.50,0.36,0.50,0.50,0.50,0.28,0.36,0.28,0.50,0.64,0.99,0.99
jardineria granada;12;0;0;70;0.00;http://www.habitissimo.es/presupuestos/jardineros/granada;0.00;0.00;0.13;825000;0.56,0.56,0.78,0.56,0.78,0.78,0.99,0.78,0.78,0.56,0.78,0.44
presupuesto cocinas;12;12;0;70;0.99;http://www.habitissimo.es/presupuestos/reformas-cocinas/madrid;0.00;0.00;0.87;858000;0.99,0.78,0.78,0.78,0.78,0.56,0.99,0.99,0.78,0.56,0.99,0.78
reformas en salamanca;12;12;0;70;1.71;http://www.habitissimo.es/empresas/construcciones-reformas/salamanca;0.00;0.00;0.87;997000;0.79,0.99,0.50,0.28,0.79,0.28,0.28,0.36,0.50,0.28,0.64,0.36
las mejores cocinas;12;10;-2;70;0.67;http://www.habitissimo.es/marcas/muebles-cocina;0.00;0.00;0.46;59700000;0.82,0.45,0.45,0.45,0.64,0.45,0.82,0.64,0.64,0.64,0.99,0.82
jardineria las rozas;12;11;-1;70;1.55;http://www.habitissimo.es/presupuestos/jardineros/madrid/las-rozas-de-madrid;0.00;0.00;0.53;367000;0.99,0.82,0.99,0.82,0.64,0.82,0.64,0.45,0.36,0.27,0.45,0.45
muebles boom cigales;12;12;0;70;0.00;http://www.habitissimo.es/muebles-boom;0.00;0.00;0.08;3000;0.99,0.78,0.56,0.78,0.99,0.78,0.56,0.56,0.56,0.56,0.78,0.33
montar zapateria;12;12;0;70;0.00;http://preguntas.habitissimo.es/pregunta/inversion-para-montar-una-zapateria;0.00;0.00;0.14;60000;0.56,0.78,0.99,0.56,0.78,0.78,0.99,0.78,0.78,0.56,0.99,0.78
cocinas toledo;12;11;-1;70;0.53;http://www.habitissimo.es/fabricas-de-cocinas-toledo_s;0.00;0.00;0.52;1090000;0.82,0.45,0.64,0.64,0.64,0.45,0.99,0.64,0.45,0.27,0.82,0.64
extintores mallorca;9;10;1;30;0.56;http://www.habitissimo.es/presupuestos/extintores/illes-balears/palma-de-mallorca;0.00;0.00;0.70;93000;0.80,0.60,0.80,0.60,0.80,0.40,0.99,0.20,0.40,0.40,0.40,0.60
valvula 3 vias saunier duval;10;10;0;30;0.06;http://www.habitissimo.es/presupuestos/valencia/l-eliana/cambiar-valvula-3-vias-en-caldera-saunier-duval;0.00;0.00;0.43;12000;0.71,0.28,0.43,0.28,0.14,0.14,0.14,0.56,0.99,0.99,0.71,0.56
puertas forja exterior;9;9;0;30;0.85;http://www.habitissimo.es/presupuestos/puerta-forja;0.00;0.00;0.60;440000;0.27,0.09,0.18,0.27,0.09,0.18,0.18,0.18,0.27,0.36,0.99,0.27
casa ecologica prefabricada;10;10;0;30;0.22;http://precio.habitissimo.es/construccion-casas-prefabricadas;0.00;0.00;0.68;9000;0.14,0.71,0.71,0.71,0.71,0.14,0.14,0.14,0.14,0.28,0.56,0.99
casas prefabricadas en valladolid;8;7;-1;30;0.44;http://www.habitissimo.es/presupuestos/construccion-casas-prefabricadas/valladolid;0.00;0.00;0.84;744000;0.60,0.60,0.60,0.40,0.60,0.80,0.60,0.80,0.99,0.60,0.60,0.60
instalacion de microcemento;3;3;0;10;2.25;http://precio.habitissimo.es/microcemento;0.00;0.00;0.88;225000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reparalia;1;1;0;40500;0.07;https://www.reparalia.es/;71.76;18.01;0.00;214000;0.99,0.82,0.82,0.82,0.82,0.82,0.99,0.99,0.82,0.82,0.82,0.82
reparalia profesionales;1;1;0;5400;0.00;https://www.clientes.reparalia.es/cgi-bin/fccgi.exe?w3exec=PROF_PASS;9.56;0.00;0.00;127000;0.54,0.44,0.36,0.54,0.67,0.44,0.54,0.54,0.99,0.99,0.99,0.67
reparalia direct;1;1;0;1900;0.02;https://www.reparalia.es/;3.36;0.24;0.04;7000;0.99,0.79,0.79,0.79,0.99,0.67,0.79,0.99,0.99,0.67,0.79,0.67
reparalia profesionales;2;2;0;5400;0.00;https://www.clientes.reparalia.es/cgi-bin/fccgi.exe?w3exec=lista_servicios_total;2.64;0.00;0.00;127000;0.54,0.44,0.36,0.54,0.67,0.44,0.54,0.54,0.99,0.99,0.99,0.67
fontaneros;1;1;0;1300;5.49;https://www.reparalia.es/fontaneros;2.30;45.34;0.85;1920000;0.62,0.55,0.62,0.55,0.62,0.81,0.81,0.81,0.99,0.99,0.81,0.62
reparalia profesionales;3;3;0;5400;0.00;https://www.reparalia.es/conocenos/;1.83;0.00;0.00;127000;0.54,0.44,0.36,0.54,0.67,0.44,0.54,0.54,0.99,0.99,0.99,0.67
tacos para pladur;1;0;0;880;0.18;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;1.55;1.00;0.10;122000;0.77,0.77,0.68,0.68,0.68,0.68,0.68,0.68,0.99,0.68,0.77,0.77
reparalia profesionales;4;4;0;5400;0.00;https://www.reparalia.es/;1.42;0.00;0.00;127000;0.54,0.44,0.36,0.54,0.67,0.44,0.54,0.54,0.99,0.99,0.99,0.67
tacos pladur;1;0;0;480;0.28;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.85;0.85;0.10;96000;0.66,0.54,0.54,0.54,0.54,0.81,0.81,0.81,0.81,0.81,0.99,0.81
fontanero;7;7;0;2400;3.61;https://www.reparalia.es/fontaneros;0.36;4.68;0.73;1510000;0.83,0.83,0.83,0.99,0.99,0.66,0.83,0.99,0.99,0.99,0.99,0.99
reparalia endesa;2;4;2;720;0.49;https://www.reparalia.es/;0.35;0.62;0.03;3000;0.72,0.59,0.72,0.59,0.88,0.59,0.59,0.48,0.72,0.99,0.99,0.99
boletin electrico;2;2;0;720;4.19;http://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.35;5.30;0.82;44100000;0.67,0.55,0.99,0.82,0.99,0.44,0.82,0.82,0.82,0.82,0.82,0.82
fontaneria;8;7;-1;2400;1.94;https://www.reparalia.es/fontaneros;0.27;1.88;0.60;1920000;0.99,0.83,0.83,0.83,0.83,0.66,0.83,0.99,0.99,0.83,0.83,0.83
electricista;8;8;0;2400;3.19;https://www.reparalia.es/electricistas;0.27;3.10;0.77;22100000;0.53,0.44,0.53,0.53,0.53,0.44,0.99,0.81,0.67,0.67,0.81,0.67
desatascador;4;4;0;1000;0.66;https://www.reparalia.es/blog/2014/04/01/como-usar-el-desatascador-y-evitar-atascos-en-tuberias/;0.26;0.62;0.61;199000;0.68,0.68,0.68,0.68,0.68,0.68,0.77,0.77,0.77,0.77,0.99,0.99
electricistas;4;5;1;880;4.38;https://www.reparalia.es/electricistas;0.23;3.64;0.81;2130000;0.88,0.88,0.88,0.88,0.72,0.59,0.88,0.88,0.99,0.99,0.99,0.88
certificado de instalacion electrica;2;0;0;260;3.69;https://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.12;1.68;0.52;180000;0.53,0.53,0.53,0.66,0.66,0.53,0.81,0.99,0.99,0.81,0.99,0.99
taco para pladur;1;2;1;70;0.11;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.12;0.04;0.15;116000;0.45,0.45,0.64,0.99,0.45,0.45,0.64,0.64,0.82,0.82,0.64,0.82
colgar tv en pladur;1;1;0;70;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.12;0.00;0.03;19000;0.18,0.27,0.45,0.64,0.82,0.64,0.45,0.64,0.99,0.99,0.64,0.18
endesa atencion al cliente;18;0;0;9900;0.09;https://www.reparalia.es/conocenos/atencion-al-cliente;0.11;0.03;0.13;49000;0.30,0.82,0.20,0.07,0.30,0.99,0.55,0.09,0.13,0.16,0.45,0.67
certificado instalacion electrica;2;0;0;210;3.33;https://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.10;1.22;0.54;872000;0.44,0.28,0.44,0.44,0.44,0.54,0.67,0.82,0.67,0.67,0.67,0.99
reformar cocina sin obras;3;0;0;260;1.37;https://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.08;0.43;0.64;93000;0.99,0.81,0.66,0.24,0.19,0.44,0.81,0.66,0.24,0.12,0.19,0.19
boletin instalacion electrica;2;0;0;170;3.52;https://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.08;1.05;0.53;66000;0.81,0.67,0.81,0.81,0.81,0.67,0.81,0.99,0.99,0.99,0.99,0.99
reparalia direct s.l;2;2;0;170;0.02;https://www.reparalia.es/;0.08;0.00;0.03;4000;0.99,0.23,0.19,0.44,0.67,0.54,0.67,0.19,0.19,0.15,0.15,0.15
reparaciones del hogar;5;2;-3;390;1.07;https://www.reparalia.es/;0.07;0.28;0.60;1040000;0.36,0.36,0.36,0.30,0.24,0.30,0.24,0.30,0.36,0.99,0.99,0.55
reparalia direct s.l telefono;1;1;0;40;0.02;http://www.reparalia.es/conocenos/atencion-al-cliente;0.07;0.00;0.10;0;0.99,0.99,0.71,0.43,0.71,0.56,0.43,0.56,0.43,0.43,0.28,0.28
reparaciones;8;6;-2;590;1.05;https://www.reparalia.es/;0.06;0.25;0.21;36800000;0.59,0.59,0.48,0.48,0.48,0.48,0.48,0.59,0.99,0.72,0.72,0.72
reformar cocina sin obra;3;0;0;170;1.62;https://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.05;0.33;0.59;343000;0.06,0.06,0.06,0.28,0.28,0.19,0.19,0.28,0.44,0.44,0.99,0.81
cerrajeros huelva;11;12;1;320;2.85;http://www.reparalia.es/cerrajeros/huelva;0.05;0.57;0.64;657000;0.15,0.15,0.12,0.07,0.67,0.99,0.19,0.36,0.99,0.82,0.82,0.36
boletin de instalacion electrica;2;0;0;110;5.04;https://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.05;0.97;0.70;69000;0.43,0.24,0.67,0.67,0.67,0.43,0.43,0.99,0.67,0.33,0.33,0.33
reforma de cocina sin obras;1;1;0;30;2.22;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.05;0.42;0.70;505000;0.80,0.80,0.20,0.20,0.20,0.20,0.40,0.60,0.40,0.40,0.80,0.99
tipos de persianas;5;0;0;260;1.31;https://www.reparalia.es/blog/2014/11/27/9-tipos-de-persianas-para-decorar-tu-hogar/;0.04;0.23;0.42;492000;0.81,0.81,0.81,0.81,0.81,0.81,0.99,0.81,0.81,0.66,0.81,0.81
pared de pladur;7;0;0;320;0.01;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.04;0.00;0.12;492000;0.82,0.54,0.54,0.54,0.67,0.67,0.82,0.82,0.99,0.82,0.99,0.99
tacos de pladur;3;0;0;140;0.32;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.04;0.05;0.11;126000;0.65,0.65,0.65,0.82,0.65,0.82,0.82,0.82,0.82,0.99,0.99,0.99
taco pladur;4;0;0;170;0.08;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.04;0.01;0.07;62000;0.65,0.54,0.65,0.65,0.65,0.65,0.81,0.65,0.99,0.65,0.81,0.81
fontaneros barcelona;10;18;8;390;6.01;https://www.reparalia.es/fontaneros;0.04;0.95;0.86;462000;0.81,0.99,0.99,0.99,0.67,0.99,0.99,0.99,0.99,0.99,0.67,0.67
endesa atencion cliente;14;13;-1;1600;0.51;https://www.reparalia.es/conocenos/atencion-al-cliente;0.04;0.07;0.07;49000;0.66,0.34,0.66,0.83,0.55,0.20,0.99,0.99,0.30,0.20,0.55,0.45
persianas valladolid;3;0;0;110;1.25;https://www.reparalia.es/reparar-persianas/valladolid/cambiar-persianas-de-aluminio;0.03;0.16;0.91;14000000;0.64,0.50,0.64,0.99,0.79,0.99,0.79,0.79,0.79,0.50,0.79,0.64
reparalia direct endesa;3;0;0;110;0.12;https://www.reparalia.es/conocenos/atencion-al-cliente;0.03;0.01;0.08;0;0.19,0.65,0.27,0.08,0.08,0.08,0.54,0.42,0.65,0.99,0.65,0.54
sin compromiso torrent;11;14;3;210;0.00;http://www.reparalia.es/albaniles/valencia/torrent;0.03;0.00;0.00;466000;0.28,0.35,0.28,0.35,0.99,0.44,0.35,0.23,0.28,0.44,0.54,0.44
grifo monomando;9;0;0;320;0.51;https://www.reparalia.es/blog/2014/11/21/como-cambiar-un-grifo-monomando/;0.03;0.06;0.71;299000;0.54,0.44,0.54,0.44,0.44,0.54,0.54,0.54,0.67,0.67,0.99,0.81
colgar tv en pared de pladur;1;1;0;20;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.03;0.00;0.13;12000;0.40,0.40,0.60,0.20,0.40,0.40,0.80,0.40,0.40,0.20,0.60,0.99
reforma cocina sin obras;2;2;0;70;1.50;http://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.03;0.18;0.69;378000;0.21,0.21,0.14,0.21,0.36,0.36,0.21,0.79,0.79,0.79,0.99,0.50
caja fuerte pequeña;11;0;0;170;1.95;https://www.reparalia.es/blog/2014/08/09/como-elegir-la-caja-fuerte-ideal-para-aumentar-la-seguridad-de-tu-hogar/;0.03;0.21;1.00;776000;0.54,0.65,0.42,0.54,0.54,0.65,0.81,0.65,0.65,0.65,0.99,0.99
atencion cliente endesa;13;0;0;880;0.20;https://www.reparalia.es/conocenos/atencion-al-cliente;0.02;0.02;0.15;49000;0.68,0.55,0.68,0.55,0.68,0.45,0.55,0.68,0.68,0.77,0.77,0.99
reparaciones hogar;4;2;-2;110;1.22;https://www.reparalia.es/;0.02;0.12;0.86;977000;0.79,0.64,0.64,0.79,0.64,0.36,0.99,0.50,0.79,0.79,0.79,0.79
paredes de pladur;12;0;0;590;0.53;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.02;0.05;0.15;788000;0.82,0.55,0.67,0.55,0.55,0.67,0.67,0.67,0.82,0.55,0.99,0.99
atencion al cliente endesa;20;19;-1;2400;0.13;https://www.reparalia.es/conocenos/atencion-al-cliente;0.02;0.01;0.13;50000;0.81,0.67,0.53,0.67,0.67,0.53,0.67,0.81,0.81,0.81,0.99,0.99
boletin de instalaciones electricas;2;2;0;50;5.87;http://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.02;0.51;0.66;700000;0.99,0.99,0.56,0.44,0.33,0.33,0.33,0.33,0.33,0.33,0.78,0.44
como reformar una cocina;7;0;0;140;1.07;https://www.reparalia.es/blog/2014/06/13/reforma-tu-cocina-sin-hacer-obra/;0.02;0.08;0.68;6870000;0.53,0.65,0.53,0.65,0.65,0.82,0.65,0.82,0.99,0.65,0.99,0.99
fontaneros urgentes madrid;5;7;2;110;13.69;https://www.reparalia.es/fontaneros;0.02;1.01;1.00;396000;0.81,0.99,0.81,0.65,0.42,0.15,0.35,0.42,0.42,0.19,0.19,0.12
arreglar cerradura puerta;2;5;3;40;0.00;http://www.reparalia.es/blog/2014/04/23/problemas-con-la-cerradura-te-ensenamos-6-trucos-para-resolverlos/;0.01;0.00;0.32;162000;0.20,0.20,0.40,0.60,0.80,0.60,0.99,0.99,0.60,0.80,0.99,0.99
telefono de reparalia;2;1;-1;40;0.30;https://www.reparalia.es/;0.01;0.02;0.17;55000;0.99,0.60,0.60,0.80,0.80,0.40,0.80,0.60,0.80,0.60,0.80,0.99
certificado de instalaciones electricas;2;2;0;40;0.69;http://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.01;0.04;0.51;828000;0.43,0.28,0.56,0.28,0.56,0.43,0.71,0.99,0.71,0.56,0.56,0.56
fontaneros huelva;11;11;0;110;2.84;http://www.reparalia.es/fontaneros/huelva;0.01;0.19;0.52;594000;0.08,0.07,0.08,0.02,0.07,0.03,0.05,0.03,0.15,0.66,0.99,0.28
persianas huelva;10;10;0;170;0.05;http://www.reparalia.es/reparar-persianas/huelva;0.01;0.00;0.12;502000;0.67,0.67,0.99,0.99,0.81,0.67,0.81,0.81,0.81,0.52,0.52,0.81
reparacion mamparas de baño;1;0;0;10;0.51;https://www.reparalia.es/fontaneros/reparar-mampara-de-bano;0.01;0.03;0.80;288000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.99,0.99
reparacion de mamparas de baño;1;0;0;10;0.88;https://www.reparalia.es/fontaneros/reparar-mampara-de-bano;0.01;0.05;0.74;288000;0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50
pergolas rosario;1;0;0;10;0.00;http://www.reparalia.es/toldos-y-pergolas/las-palmas/puerto-del-rosario;0.01;0.00;0.00;228000;0.99,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00
reparalia sl;1;0;0;10;0.00;https://www.reparalia.es/;0.01;0.00;0.01;66000;0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50
espejos pequeños;5;7;2;90;0.22;http://www.reparalia.es/blog/2015/02/24/5-efectos-especiales-con-espejos-para-agrandar-tus-espacios-pequenos/;0.01;0.01;0.60;1060000;0.28,0.41,0.41,0.28,0.28,0.53,0.65,0.65,0.65,0.65,0.82,0.99
pared pladur;9;0;0;140;0.18;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.01;0.01;0.12;360000;0.82,0.82,0.65,0.65,0.65,0.65,0.65,0.82,0.99,0.82,0.99,0.82
colgar tv pared;10;0;0;140;0.47;https://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.01;0.02;0.46;487000;0.81,0.67,0.81,0.52,0.67,0.43,0.67,0.99,0.99,0.99,0.67,0.19
reparar electrodomesticos;9;9;0;140;2.31;https://www.reparalia.es/electrodomesticos;0.01;0.13;0.70;429000;0.99,0.52,0.43,0.43,0.43,0.33,0.67,0.52,0.67,0.67,0.81,0.67
fontaneros coruña;10;11;1;140;2.70;http://www.reparalia.es/fontaneros/a-coruna;0.01;0.15;0.92;625000;0.22,0.22,0.16,0.16,0.22,0.22,0.66,0.53,0.44,0.44,0.99,0.53
limpieza del hogar;12;0;0;320;1.55;https://www.reparalia.es/blog/2015/01/13/10-super-trucos-rapidos-de-limpieza-para-tu-hogar/;0.01;0.08;0.81;14300000;0.82,0.82,0.67,0.67,0.67,0.82,0.99,0.82,0.82,0.82,0.99,0.82
colgar en pladur;3;2;-1;40;0.00;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.01;0.00;0.03;70000;0.71,0.56,0.43,0.28,0.43,0.43,0.56,0.99,0.71,0.71,0.71,0.99
soporte tv pladur;3;3;0;40;0.61;http://www.reparalia.es/blog/2014/06/18/puedo-colgar-cosas-pesadas-de-una-pared-de-pladur/;0.01;0.02;0.42;29000;0.56,0.43,0.56,0.28,0.28,0.43,0.99,0.71,0.56,0.56,0.71,0.56
boletín eléctrico;3;3;0;40;2.92;http://www.reparalia.es/blog/2014/04/29/que-es-el-boletin-electrico-o-certificado-de-instalacion-electrica/;0.01;0.14;0.72;2350000;0.60,0.60,0.40,0.60,0.60,0.99,0.99,0.80,0.80,0.80,0.80,0.60
